"respondent_id","gender","age","household_income","education","location","more_grammar_correct","heard_oxford_comma","care_oxford_comma","write_following","data_singular_plural","care_data","care_proper_grammar"
3291377823,"Male","45-60","$25,000 - $49,999","Some college or Associate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3291370269,"Female","45-60",NA,"Some college or Associate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3291370159,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","East North Central","It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Somewhat important"
3291359446,"Female","45-60","$50,000 - $99,999","Graduate degree","New England","It's important for a person to be honest, kind, and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3291350550,"Female","> 60","$50,000 - $99,999","Graduate degree","East North Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3291340591,"Female","> 60","$100,000 - $149,999","Graduate degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3291334745,"Female","> 60","$50,000 - $99,999","Graduate degree","New England","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3291332110,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3291321932,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Very important"
3291317447,"Female","45-60",NA,"Some college or Associate degree","East North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3291295880,"Male","30-44","$50,000 - $99,999","High school degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"A lot","Very important"
3291289627,"Male","> 60","$100,000 - $149,999","Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3291265464,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"A lot","Very important"
3291263195,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"A lot",NA
3291261966,"Female","45-60","$0 - $24,999","Bachelor degree","East South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3291253315,"Female","> 60","$50,000 - $99,999","Graduate degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3291244173,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much",NA
3291226182,"Female","> 60","$50,000 - $99,999","Graduate degree","Mountain","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Very important"
3291184031,"Female","> 60","$50,000 - $99,999","High school degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not at all","Very important"
3291176462,"Male","30-44",NA,"Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3291173676,"Female","45-60","$0 - $24,999","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3291134985,"Male","18-29","$0 - $24,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3291132981,"Male","45-60","$50,000 - $99,999","Bachelor degree","West North Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3291115341,"Male","30-44","$0 - $24,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3291111931,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all",NA
3291110363,"Female","> 60","$50,000 - $99,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3291110177,"Male","18-29","$50,000 - $99,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3291109756,"Male","18-29","$50,000 - $99,999","Less than high school degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Neither important nor unimportant (neutral)"
3291092383,"Male","18-29","$25,000 - $49,999","Some college or Associate degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Somewhat important"
3291090594,"Male","30-44",NA,"Graduate degree","East North Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3291086525,"Male","30-44","$150,000+","Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3291076305,"Male","30-44","$50,000 - $99,999","Some college or Associate degree","New England","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3291071743,"Male","18-29","$0 - $24,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Neither important nor unimportant (neutral)"
3291069014,"Female","> 60","$100,000 - $149,999","Graduate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3291061155,"Male","30-44","$150,000+","Graduate degree","East North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3291060159,"Male","45-60",NA,"Bachelor degree","Mountain","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3291049835,"Male","45-60","$0 - $24,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3291044779,"Male","18-29",NA,"Some college or Associate degree","West South Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Somewhat important"
3291042177,"Male","> 60","$25,000 - $49,999","Graduate degree","Pacific","It's important for a person to be honest, kind and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Somewhat important"
