code,name,latitude,longitude,country,countryRegion,population,regionCode,region,date
3855075,General Pico,-35.65662,-63.75682,AR,11,57029,143,America/Argentina/Salta,1/18/12
3855116,General Enrique Mosconi,-22.59588,-63.81255,AR,17,19811,481,America/Argentina/Salta,1/18/12
3855244,Galvez,-32.02927,-61.22103,AR,21,18374,57,America/Argentina/Cordoba,2/2/12
3855554,Firmat,-33.45937,-61.4832,AR,21,18294,109,America/Argentina/Cordoba,2/2/12
3855666,Famailla,-27.05413,-65.40329,AR,24,30951,368,America/Argentina/Tucuman,1/18/12
3855974,Esquel,-42.91147,-71.31947,AR,4,28486,553,America/Argentina/Catamarca,8/24/13
3856022,Esperanza,-31.4488,-60.93173,AR,21,35885,40,America/Argentina/Cordoba,2/2/12
3856231,Embarcacion,-23.20898,-64.09605,AR,17,23961,291,America/Argentina/Salta,2/2/12
3856235,Embalse,-32.18,-64.41809,AR,5,15900,561,America/Argentina/Cordoba,1/18/12
3858765,El Bolson,-41.96051,-71.53336,AR,16,15537,320,America/Argentina/Salta,4/12/13
3859384,Diamante,-32.06641,-60.63836,AR,8,19545,71,America/Argentina/Cordoba,2/2/12
3859512,Dean Funes,-30.42036,-64.34984,AR,5,20164,691,America/Argentina/Cordoba,1/18/12
3859552,Cutral-Co,-38.93424,-69.23052,AR,15,47380,613,America/Argentina/Salta,5/4/13
3859828,Cruz del Eje,-30.72644,-64.80387,AR,5,28166,465,America/Argentina/Cordoba,1/18/12
3859904,Crespo,-32.02873,-60.30658,AR,8,18296,109,America/Argentina/Cordoba,1/18/12
3859965,Cosquin,-31.24508,-64.46563,AR,5,19070,707,America/Argentina/Cordoba,1/18/12
3860164,Coronel Suarez,-37.45467,-61.93343,AR,1,27e3,239,America/Argentina/Buenos_Aires,1/18/12
3860217,Coronda,-31.97263,-60.91982,AR,21,16975,19,America/Argentina/Cordoba,1/18/12
3860259,Cordoba,-31.4135,-64.18105,AR,5,1428214,395,America/Argentina/Cordoba,1/18/12
3860443,Comodoro Rivadavia,-45.86414,-67.49656,AR,4,140850,65,America/Argentina/Catamarca,8/6/13
3861056,Cipolletti,-38.93392,-67.99032,AR,16,75078,267,America/Argentina/Salta,1/18/12
3861061,Cinco Saltos,-38.82224,-68.06293,AR,16,19819,288,America/Argentina/Salta,1/18/12
3861344,Chivilcoy,-34.89566,-60.01667,AR,1,54514,60,America/Argentina/Buenos_Aires,1/18/12
3861416,Chimbas,-31.48333,-68.53333,AR,18,73829,642,America/Argentina/San_Juan,2/2/12
3861445,Chilecito,-29.16195,-67.4974,AR,12,42248,1125,America/Argentina/La_Rioja,1/18/12
3861678,Charata,-27.21438,-61.18795,AR,3,27813,98,America/Argentina/Cordoba,1/18/12
3861953,Chacabuco,-34.64167,-60.47389,AR,1,34587,73,America/Argentina/Buenos_Aires,1/18/12
3862144,Centenario,-38.82955,-68.1318,AR,15,28956,292,America/Argentina/Salta,5/20/12
3862240,Caucete,-31.65179,-68.28105,AR,18,33609,578,America/Argentina/San_Juan,1/18/12
3862254,Catriel,-37.87907,-67.7956,AR,16,15169,323,America/Argentina/Salta,1/18/12
3862320,Castelli,-25.94679,-60.61947,AR,3,36588,113,America/Argentina/Cordoba,1/18/12
3862351,Casilda,-33.04417,-61.16806,AR,21,32002,79,America/Argentina/Cordoba,1/18/12
3862655,Carcarana,-32.85679,-61.15331,AR,21,15619,59,America/Argentina/Cordoba,2/2/12
3862738,Capitan Bermudez,-32.82262,-60.71852,AR,21,27060,35,America/Argentina/Cordoba,1/18/12
3862981,Canada de Gomez,-32.81636,-61.39493,AR,21,36e3,93,America/Argentina/Cordoba,1/18/12
3863379,Caleta Olivia,-46.43929,-67.52814,AR,20,36077,17,America/Argentina/Rio_Gallegos,2/2/12
3864331,Bell Ville,-32.62591,-62.68873,AR,5,35105,132,America/Argentina/Cordoba,2/2/12
3864375,Bella Vista,-27.03084,-65.30315,AR,24,15126,365,America/Argentina/Tucuman,2/2/12
3865086,Bahia Blanca,-38.7196,-62.27243,AR,1,276546,24,America/Argentina/Buenos_Aires,1/18/12
3865385,Arroyo Seco,-33.15489,-60.50863,AR,21,20008,29,America/Argentina/Cordoba,1/18/12
3865424,Arroyito,-31.42022,-63.05002,AR,5,19577,154,America/Argentina/Cordoba,2/2/12
3865840,Anatuya,-28.46064,-62.83472,AR,22,20261,111,America/Argentina/Cordoba,1/18/12
3866163,Alta Gracia,-31.65292,-64.42826,AR,5,40384,556,America/Argentina/Cordoba,1/18/12
3866242,Allen,-38.97736,-67.82714,AR,16,26083,258,America/Argentina/Salta,2/2/12
3866367,Alderetes,-26.81667,-65.13333,AR,24,38466,454,America/Argentina/Tucuman,1/18/12
3866425,Albardon,-31.43722,-68.52556,AR,18,20413,641,America/Argentina/San_Juan,2/2/12
3866496,Aguilares,-27.4338,-65.61427,AR,24,32494,375,America/Argentina/Tucuman,1/18/12
6693230,Villa Santa Rita,-34.61082,-58.481,AR,7,34e3,25,America/Argentina/Buenos_Aires,11/28/10
7116866,Villa Mercedes,-33.67571,-65.45783,AR,19,96781,516,America/Argentina/San_Luis,5/31/10
7647007,San Carlos de Bariloche,-41.14557,-71.30822,AR,16,95394,839,America/Argentina/Salta,12/18/12
5881576,Pago Pago,-14.27806,-170.7025,AS,10,11500,144,Pacific/Pago_Pago,8/29/11
2760910,Wolfsberg,46.84056,14.84417,AT,2,25610,461,Europe/Vienna,7/31/11
2761353,Wiener Neustadt,47.8,16.25,AT,3,38481,269,Europe/Vienna,11/1/12
2761369,Vienna,48.20849,16.37208,AT,9,1691468,193,Europe/Vienna,2/7/13
2761524,Wels,48.16667,14.03333,AT,4,57946,317,Europe/Vienna,2/7/13
2761669,Weinzierl bei Krems,48.4,15.6,AT,3,24092,207,Europe/Vienna,7/28/13
2762372,Villach,46.61028,13.85583,AT,2,58882,494,Europe/Vienna,2/3/12
2763423,Traun,48.22656,14.23459,AT,4,23959,271,Europe/Vienna,6/28/11
2763460,Traiskirchen,48.01485,16.29324,AT,3,16212,204,Europe/Vienna,7/31/11
2763795,Ternitz,47.71565,16.03575,AT,3,15153,395,Europe/Vienna,7/31/11
2764359,Steyr,48.04274,14.42127,AT,4,39566,285,Europe/Vienna,7/31/11
2764786,Spittal an der Drau,46.8,13.5,AT,2,16363,553,Europe/Vienna,7/31/11
2765388,Schwechat,48.13333,16.46667,AT,3,15711,163,Europe/Vienna,7/31/11
2766429,Sankt Polten,48.2,15.63333,AT,3,49001,275,Europe/Vienna,7/28/13
2766824,Salzburg,47.79941,13.04399,AT,5,150269,435,Europe/Vienna,7/28/13
2766922,Saalfelden am Steinernen Meer,47.42681,12.848,AT,5,16119,742,Europe/Vienna,7/31/11
2771335,Modling,48.08605,16.28921,AT,3,20710,222,Europe/Vienna,7/31/11
2772173,Lustenau,47.42642,9.65851,AT,8,20218,405,Europe/Vienna,7/31/11
2772400,Linz,48.30639,14.28611,AT,4,181162,268,Europe/Vienna,7/28/13
2772635,Leonding,48.27965,14.2533,AT,4,22736,289,Europe/Vienna,6/28/11
2772649,Leoben,47.3765,15.09144,AT,6,24809,543,Europe/Vienna,9/19/12
2773300,Kufstein,47.58333,12.16667,AT,7,16115,483,Europe/Vienna,7/31/11
2773549,Krems an der Donau,48.40921,15.61415,AT,3,23932,195,Europe/Vienna,7/31/11
2773913,Klosterneuburg,48.30521,16.32522,AT,3,24843,192,Europe/Vienna,7/31/11
2774326,Klagenfurt am Woerthersee,46.62472,14.30528,AT,2,90610,450,Europe/Vienna,2/3/12
2774773,Kapfenberg,47.44458,15.29331,AT,6,21819,502,Europe/Vienna,8/29/13
2775220,Innsbruck,47.26266,11.39454,AT,7,112467,587,Europe/Vienna,11/23/12
2776951,Hallein,47.68333,13.1,AT,5,18980,447,Europe/Vienna,7/31/11
2778067,Graz,47.06667,15.45,AT,6,222326,363,Europe/Vienna,7/28/13
2779674,Feldkirch,47.23306,9.6,AT,8,31082,475,Europe/Vienna,2/7/13
2780741,Dornbirn,47.41427,9.74195,AT,8,43013,437,Europe/Vienna,5/9/13
2781503,Bregenz,47.50311,9.7471,AT,8,27611,405,Europe/Vienna,11/15/12
2781520,Braunau am Inn,48.25628,13.04343,AT,4,16403,350,Europe/Vienna,6/26/11
2782067,Baden,48.00543,16.23264,AT,3,24893,230,Europe/Vienna,9/7/11
2782555,Amstetten,48.1229,14.87206,AT,3,22832,277,Europe/Vienna,7/31/11
3323063,Ansfelden,47.965,13.04944,AT,5,15673,619,Europe/Vienna,7/28/13
2058430,Whyalla,-33.03268,137.56484,AU,5,19645,20,Australia/Adelaide,8/23/13
2062338,Rockingham,-32.27682,115.72978,AU,8,108022,8,Australia/Perth,6/25/13
2062944,Prospect,-34.88241,138.5933,AU,5,20217,43,Australia/Adelaide,6/25/13
2063042,Port Hedland,-20.31215,118.61059,AU,8,15044,5,Australia/Perth,6/25/13
2063523,Perth,-31.95224,115.8614,AU,8,1896548,34,Australia/Perth,6/25/13
2065176,Murray Bridge,-35.11986,139.27345,AU,5,19577,36,Australia/Adelaide,8/3/13
2065594,Mount Isa,-20.72523,139.49727,AU,4,22785,363,Australia/Brisbane,6/25/13
2065740,Morphett Vale,-35.13333,138.51667,AU,5,22602,92,Australia/Adelaide,6/25/13
2067119,Mandurah,-32.5269,115.7217,AU,8,83294,4,Australia/Perth,6/25/13
2068079,Kwinana,-32.23013,115.78128,AU,8,30433,7,Australia/Perth,6/25/13
2068823,Kalgoorlie,-30.74614,121.4742,AU,8,31107,387,Australia/Perth,6/25/13
2070571,Gosnells,-32.08333,116,AU,8,17277,22,Australia/Perth,1/18/12
2070998,Geraldton,-28.77897,114.61459,AU,8,26872,15,Australia/Perth,6/25/13
2071059,Gawler,-34.60251,138.74902,AU,5,20006,57,Australia/Adelaide,8/3/13
2071223,Fremantle,-32.05,115.76667,AU,8,24835,26,Australia/Perth,6/25/13
2073124,Darwin,-12.46113,130.84185,AU,3,129062,31,Australia/Darwin,6/25/13
2075265,Busselton,-33.65249,115.3455,AU,8,21898,7,Australia/Perth,6/25/13
2075432,Bunbury,-33.32711,115.64137,AU,8,68248,5,Australia/Perth,6/25/13
2077579,Armadale,-32.15,116,AU,8,62296,45,Australia/Perth,6/25/13
2077895,Alice Springs,-23.69748,133.88362,AU,3,25186,583,Australia/Darwin,6/25/13
2077963,Albany,-35.0031,117.86595,AU,8,33650,50,Australia/Perth,6/25/13
2078025,Adelaide,-34.92866,138.59863000000001,AU,5,1225235,59,Australia/Adelaide,8/3/13
2143069,Woodridge,-27.63333,153.1,AU,4,20650,40,Australia/Brisbane,6/25/13
2143285,Wodonga,-36.12179,146.88809,AU,7,31605,167,Australia/Melbourne,7/29/13
2144528,Warrnambool,-38.38176,142.48799,AU,7,33982,24,Australia/Melbourne,7/29/13
2144764,Wangaratta,-36.35846,146.32056,AU,7,16845,151,Australia/Melbourne,7/29/13
2145110,Wagga Wagga,-35.12577,147.35374,AU,2,46913,201,Australia/Sydney,6/25/13
2146108,Traralgon,-38.19528,146.5415,AU,7,21960,46,Australia/Melbourne,7/29/13
2146142,Townsville,-19.26639,146.8057,AU,4,196219,15,Australia/Brisbane,6/25/13
2146268,Toowoomba,-27.56056,151.95386,AU,4,131258,599,Australia/Brisbane,6/25/13
2147381,Taree,-31.91099,152.45387,AU,2,16621,30,Australia/Sydney,6/25/13
2147497,Tamworth,-31.09048,150.92905,AU,2,47597,384,Australia/Sydney,6/25/13
2147714,Sydney,-33.86785,151.20732,AU,2,4627345,58,Australia/Sydney,8/24/13
2147849,Surfers Paradise,-28.00274,153.42999,AU,4,18501,13,Australia/Brisbane,6/4/11
2147892,Sunnybank,-27.58333,153.05,AU,4,16442,44,Australia/Brisbane,6/25/13
2147914,Sunbury,-37.57742,144.72607,AU,7,29925,220,Australia/Melbourne,7/29/13
2148398,Port Stephens,-32.71314,152.06623,AU,2,27531,16,Australia/Sydney,6/25/13
2148928,Southport,-27.96667,153.4,AU,4,28315,14,Australia/Brisbane,6/25/13
2148997,South Grafton,-29.7,152.95,AU,2,16399,6,Australia/Sydney,6/4/11
2149645,Shepparton,-36.38047,145.39867,AU,7,38773,115,Australia/Melbourne,7/31/13
2150660,Saint Kilda,-37.8676,144.98099,AU,7,17795,11,Australia/Melbourne,6/25/13
2151437,Rockhampton,-23.38032,150.50595,AU,4,61724,13,Australia/Brisbane,6/25/13
2151649,Richmond,-37.81819,145.00176,AU,7,26121,20,Australia/Melbourne,6/25/13
2152286,Queanbeyan,-35.35493,149.232,AU,2,40661,581,Australia/Sydney,6/25/13
2152329,Quakers Hill,-33.73333,150.88333,AU,2,25017,39,Australia/Sydney,6/4/11
2152659,Port Macquarie,-31.43084,152.90894,AU,2,41491,10,Australia/Sydney,6/25/13
2154219,Orange,-33.28397,149.10018,AU,2,39329,868,Australia/Sydney,6/25/13
2154787,Nowra,-34.88422,150.60036,AU,2,34479,30,Australia/Sydney,6/25/13
2155472,Newcastle,-32.92715,151.77647,AU,2,308308,21,Australia/Sydney,6/25/13
2155542,Nerang,-27.98941,153.33633,AU,4,16256,13,Australia/Brisbane,6/25/13
2156340,Mulgrave,-37.91667,145.2,AU,7,17647,75,Australia/Melbourne,6/25/13
2156643,Mount Gambier,-37.8318,140.77919,AU,5,23209,41,Australia/Adelaide,8/3/13
2156813,Mosman,-33.82778,151.23333,AU,2,26236,86,Australia/Sydney,1/18/12
2156878,Mornington,-38.21667,145.03333,AU,7,22421,1,Australia/Melbourne,6/25/13
2156934,Morayfield,-27.10876,152.94907,AU,4,18020,8,Australia/Brisbane,6/25/13
2157343,Moe,-38.17828,146.26099,AU,7,15582,76,Australia/Melbourne,7/29/13
2157698,Mildura,-34.18551,142.16251,AU,7,30016,56,Australia/Melbourne,7/29/13
2158151,Melton,-37.68339,144.58543,AU,7,35490,138,Australia/Melbourne,6/25/13
2158177,Melbourne,-37.814,144.96332,AU,7,4246375,25,Australia/Melbourne,7/29/13
2158562,Maryborough,-25.54073,152.70493,AU,4,21501,11,Australia/Brisbane,6/25/13
2158626,Marrickville,-33.91667,151.16667,AU,2,23161,9,Australia/Sydney,6/4/11
2158651,Maroubra,-33.95,151.23333,AU,2,26538,24,Australia/Sydney,6/25/13
2159045,Maitland,-32.73308,151.5574,AU,2,67132,16,Australia/Sydney,6/25/13
2159220,Mackay,-21.15345,149.16554,AU,4,74219,11,Australia/Brisbane,6/25/13
2159851,Liverpool,-33.9,150.93333,AU,2,21317,11,Australia/Sydney,2/2/12
2160063,Lismore,-28.81354,153.2773,AU,2,30086,11,Australia/Sydney,6/25/13
2160517,Launceston,-41.43876,147.13467,AU,6,106153,11,Australia/Hobart,6/25/13
2161776,Katoomba,-33.71977,150.30739,AU,2,18593,991,Australia/Sydney,2/16/12
2163137,Hornsby,-33.70244,151.09931,AU,2,19863,186,Australia/Sydney,6/25/13
2163355,Hobart,-42.87936,147.32941,AU,6,216656,19,Australia/Hobart,6/25/13
2164422,Griffith,-34.28853,146.05093,AU,2,15455,128,Australia/Sydney,2/28/12
2164515,Greensborough,-37.70462,145.10302,AU,7,20214,75,Australia/Melbourne,6/4/11
2164691,Granville,-33.83333,151.01667,AU,2,22889,12,Australia/Sydney,1/18/12
2164837,Goulburn,-34.75155,149.72086,AU,2,20940,642,Australia/Sydney,2/28/12
2165087,Gold Coast,-28.00029,153.43088,AU,4,591473,12,Australia/Brisbane,6/25/13
2165478,Gladstone,-23.84761,151.25635,AU,4,30489,22,Australia/Brisbane,2/28/12
2165798,Geelong,-38.14711,144.36069,AU,7,226034,23,Australia/Melbourne,7/31/13
2166143,Frankston East,-38.13333,145.13333,AU,7,34457,10,Australia/Melbourne,1/18/12
2166309,Forster,-32.18136,152.51715,AU,2,17591,7,Australia/Sydney,2/28/12
2167280,Epping,-33.77271,151.08184,AU,2,18969,97,Australia/Sydney,6/4/11
2167312,Engadine,-34.06667,151.01667,AU,2,17937,182,Australia/Sydney,1/18/12
2167817,Echuca,-36.14057,144.75185,AU,7,19457,100,Australia/Melbourne,7/29/13
2167949,Earlwood,-33.95,151.1,AU,2,16564,43,Australia/Sydney,1/18/12
2168305,Dubbo,-32.24295,148.60484,AU,2,32327,264,Australia/Sydney,6/25/13
2168943,Devonport,-41.17695,146.35152,AU,6,19317,28,Australia/Hobart,2/28/12
2169220,Deception Bay,-27.19354,153.02631,AU,4,16090,13,Australia/Brisbane,2/28/12
2169956,Cronulla,-34.05,151.15,AU,2,16754,17,Australia/Sydney,1/18/12
2170078,Cranbourne,-38.1,145.28333,AU,7,39419,52,Australia/Melbourne,1/18/12
2170089,Craigieburn,-37.6,144.95,AU,7,19728,186,Australia/Melbourne,1/18/12
2171085,Coffs Harbour,-30.29626,153.11351,AU,2,26353,6,Australia/Sydney,6/25/13
2171507,Wollongong,-34.424,150.89345,AU,2,292190,29,Australia/Sydney,6/25/13
2171845,Cessnock,-32.83211,151.35623,AU,2,16393,71,Australia/Sydney,2/28/12
2172111,Castle Hill,-33.73333,151,AU,2,35389,126,Australia/Sydney,1/18/12
2172303,Carlingford,-33.78269,151.04888,AU,2,21364,105,Australia/Sydney,6/4/11
2172311,Caringbah,-34.05,151.13333,AU,2,21283,34,Australia/Sydney,6/4/11
2172517,Canberra,-35.28346,149.12807,AU,1,367752,571,Australia/Sydney,6/25/13
2172686,Camberwell,-37.84205,145.0694,AU,7,19637,47,Australia/Melbourne,8/26/11
2172710,Caloundra,-26.79709,153.13771,AU,4,38706,33,Australia/Brisbane,2/28/12
2172797,Cairns,-16.92304,145.76625,AU,4,153075,7,Australia/Brisbane,6/25/13
2172832,Caboolture,-27.08465,152.9511,AU,4,21478,21,Australia/Brisbane,2/28/12
2173125,Burnie,-41.05584,145.90375,AU,6,19972,29,Australia/Hobart,2/28/12
2173323,Bundaberg,-24.86621,152.3479,AU,4,70826,17,Australia/Brisbane,6/25/13
2173605,Buderim,-26.68443,153.05705,AU,4,15228,153,Australia/Brisbane,2/28/12
2173741,Brunswick,-37.76667,144.96667,AU,7,19867,51,Australia/Melbourne,1/18/12
2173911,Broken Hill,-31.96173,141.45998,AU,2,18430,312,Australia/Broken_Hill,6/25/13
2174003,Brisbane,-27.46794,153.02809,AU,4,2189878,27,Australia/Brisbane,6/25/13
2175411,Blacktown,-33.76667,150.91667,AU,2,39e3,67,Australia/Sydney,9/18/12
2176187,Bendigo,-36.75818,144.28024,AU,7,100617,221,Australia/Melbourne,7/31/13
2176632,Bathurst,-33.41665,149.5806,AU,2,33110,670,Australia/Sydney,6/25/13
2176934,Banora Point,-28.21298,153.53634,AU,2,27368,4,Australia/Sydney,6/4/11
2177091,Ballarat,-37.56622,143.84957,AU,7,97937,445,Australia/Melbourne,7/31/13
2177671,Armidale,-30.50828,151.67123,AU,2,22673,983,Australia/Sydney,2/28/12
2178174,Albury,-36.07494,146.92394,AU,2,45627,164,Australia/Sydney,6/25/13
2207259,South Brisbane,-27.48333,153.01667,AU,4,6e4,31,Australia/Brisbane,6/4/11
2208285,Randwick,-33.91667,151.24167,AU,2,25819,74,Australia/Sydney,9/18/12
2208305,Dee Why,-33.75,151.3,AU,2,17463,-9999,Australia/Sydney,1/12/12
6301965,Palmerston,-12.48602,130.9833,AU,3,25e3,36,Australia/Darwin,6/4/11
6943558,Bracken Ridge,-27.3171,153.03097,AU,4,15355,27,Australia/Brisbane,8/26/11
7281782,North Ryde,-33.79677,151.12436,AU,2,17208,79,Australia/Sydney,3/1/12
7281807,Hoppers Crossing,-37.88264,144.7003,AU,7,38108,30,Australia/Melbourne,6/4/11
7281838,Logan City,-27.63917,153.10944,AU,4,282673,39,Australia/Brisbane,6/25/13
7281839,Carindale,-27.50578,153.10236,AU,4,15135,14,Australia/Brisbane,6/4/11
7281840,Paramatta,-33.8178,151.00348,AU,2,18448,26,Australia/Sydney,9/18/12
7281850,Ferntree Gully,-37.88461,145.29539,AU,7,24724,125,Australia/Melbourne,6/4/11
7302259,City of Parramatta,-33.81667,151,AU,2,19745,24,Australia/Sydney,6/25/13
7302628,Adelaide Hills,-34.91118,138.70735,AU,5,60394,426,Australia/Adelaide,6/25/13
7302631,Canning Vale,-32.05798,115.91814,AU,8,23289,24,Australia/Perth,6/4/11
7302642,Glenmore Park,-33.79068,150.6693,AU,2,19200,48,Australia/Sydney,6/4/11
7932612,Glen Iris,-37.85995,145.05489,AU,7,23270,49,Australia/Melbourne,8/26/11
7932629,Balwyn North,-37.79086,145.09386,AU,7,19968,59,Australia/Melbourne,8/26/11
7932636,Carnegie,-37.88867,145.05713,AU,7,15084,50,Australia/Melbourne,8/26/11
7932638,Malvern East,-37.87397,145.04253,AU,7,19593,60,Australia/Melbourne,3/7/13
7932646,Brighton East,-37.90141,145.01884,AU,7,15167,19,Australia/Melbourne,8/26/11
7932651,Bentleigh East,-37.9201,145.05987,AU,7,24520,52,Australia/Melbourne,8/26/11
7932654,Booval,-27.61328,152.78944,AU,4,20540,34,Australia/Brisbane,8/26/11
8015209,St Albans,-37.74496,144.80049,AU,7,33511,70,Australia/Melbourne,9/2/11
8347325,Endeavour Hills,-37.97695,145.25866,AU,7,25e3,92,Australia/Melbourne,7/9/12
8347717,Clayton,-37.91731,145.13041,AU,7,15500,88,Australia/Melbourne,9/2/12
8354541,Robina,-28.07751,153.38571,AU,4,27887,23,Australia/Brisbane,7/31/12
3577154,Oranjestad,12.52398,-70.02703,AW,0,29998,22,America/Aruba,12/7/10
3577277,Babijn,12.53333,-69.98333,AW,0,40627,28,America/Aruba,4/4/13
3577284,Angochi,12.51667,-69.95,AW,0,29442,83,America/Aruba,1/18/12
3041732,Mariehamn,60.09726,19.93481,AX,478,10682,11,Europe/Mariehamn,9/28/10
146970,Xankndi,39.8177,46.7528,AZ,61,53100,850,Asia/Baku,6/26/13
147059,Ahmadbayli,39.87867,48.39902,AZ,45,17242,-14,Asia/Baku,4/3/13
147105,Shushi,39.76006,46.74989,AZ,55,18662,1338,Asia/Baku,8/19/13
147271,Salyan,39.59621,48.98479,AZ,49,36555,-17,Asia/Baku,4/3/13
147288,Saatli,39.93214,48.36892,AZ,45,87e3,-7,Asia/Baku,8/2/13
147425,Neftcala,39.3768,49.247,AZ,36,18661,-24,Asia/Baku,4/3/13
147429,Nakhchivan,39.20889,45.41222,AZ,35,64754,890,Asia/Baku,8/19/13
147622,Lnkran,38.75428,48.85062,AZ,29,240300,-16,Asia/Baku,8/24/13
147982,Imishli,39.87095,48.05995,AZ,24,34178,1,Asia/Baku,6/26/13
148106,Fizuli,39.60094,47.14529,AZ,18,26765,419,Asia/Baku,8/2/13
148290,Dzhalilabad,39.20963,48.49186,AZ,15,36259,39,Asia/Baku,1/10/13
148340,Pushkino,39.45833,48.545,AZ,13,18182,4,Asia/Baku,1/10/13
148354,Beylqan,39.77556,47.61861,AZ,12,15599,58,Asia/Baku,6/26/13
148445,Astara,38.45598,48.87498,AZ,8,15190,-22,Asia/Baku,8/4/12
148565,Sirvan,39.93778,48.929,AZ,7,70220,-15,Asia/Baku,6/26/13
148619,Agdam,39.99096,46.92736,AZ,3,39451,374,Asia/Baku,4/3/13
584596,Zaqatala,41.63361,46.64333,AZ,70,18277,502,Asia/Baku,1/17/12
584614,Zabrat,40.47746,49.94174,AZ,9,21396,47,Asia/Baku,7/4/13
584649,Yevlakh,40.61832,47.15014,AZ,68,59036,17,Asia/Baku,7/9/13
584716,Yelenendorf,40.58584,46.3189,AZ,62,17816,686,Asia/Baku,5/7/13
584717,Xacmaz,41.46349,48.80605,AZ,60,37175,47,Asia/Baku,8/4/12
584791,Ujar,40.51902,47.65423,AZ,59,15741,18,Asia/Baku,8/30/11
584871,Terter,40.34179,46.93242,AZ,57,18185,254,Asia/Baku,5/7/13
584923,Sumqayit,40.58972,49.66861,AZ,54,265150,-11,Asia/Baku,8/4/12
585103,Qaracuxur,40.39667,49.97361,AZ,9,72989,51,Asia/Baku,1/17/12
585152,Shamkhor,40.82972,46.01889,AZ,51,35421,455,Asia/Baku,1/17/12
585156,Shamakhi,40.63141,48.64137,AZ,50,29403,687,Asia/Baku,2/5/12
585170,Sheki,41.19194,47.17056,AZ,48,63e3,549,Asia/Baku,8/19/13
585184,Sabuncu,40.4425,49.94806,AZ,9,20996,26,Asia/Baku,1/17/12
585187,Sabirabad,40.00869,48.47701,AZ,46,28075,-15,Asia/Baku,7/4/13
585220,Qusar,41.42728,48.42893,AZ,44,16022,687,Asia/Baku,8/4/12
585221,Quba,41.36259,48.51519,AZ,42,22405,597,Asia/Baku,8/4/12
585225,Haciqabul,40.03874,48.94286,AZ,23,23102,8,Asia/Baku,7/4/13
585226,Qazax,41.09246,45.36561,AZ,40,18903,384,Asia/Baku,9/5/13
585379,Haci Zeynalabdin,40.62333,49.55861,AZ,54,19019,-17,Asia/Baku,1/17/12
585514,Mingelchaur,40.76395,47.05953,AZ,33,95453,26,Asia/Baku,8/4/12
585557,Mastaga,40.52982,50.00616,AZ,9,40092,31,Asia/Baku,8/5/13
585568,Mardakyany,40.49182,50.14292,AZ,9,15267,-5,Asia/Baku,8/5/13
585630,Lokbatan,40.3256,49.73376,AZ,9,30694,15,Asia/Baku,7/4/13
585763,Kyurdarmir,40.34532,48.15085,AZ,27,19088,11,Asia/Baku,8/2/13
585915,Khirdalan,40.44808,49.75502,AZ,1,37949,75,Asia/Baku,8/2/13
586340,Yeni Suraxani,40.43026,50.03598,AZ,9,16127,10,Asia/Baku,7/4/13
586427,Geoktschai,40.65056,47.74219,AZ,22,35348,122,Asia/Baku,6/4/13
586429,Hovsan,40.37444,50.08528,AZ,9,36293,-19,Asia/Baku,1/17/12
586523,Ganja,40.68278,46.36056,AZ,20,313300,417,Asia/Baku,7/6/13
586763,Divichibazar,41.20117,48.98712,AZ,17,23248,44,Asia/Baku,8/2/13
586925,Buzovna,40.51903,50.11438,AZ,9,24795,-7,Asia/Baku,8/5/13
586968,Biny Selo,40.45076,50.08686,AZ,9,24596,21,Asia/Baku,8/5/13
587057,Barda,40.37577,47.12619,AZ,11,37372,77,Asia/Baku,6/4/13
587078,Bilajari,40.4444,49.80566,AZ,9,42194,25,Asia/Baku,8/30/11
587084,Baku,40.37767,49.89201,AZ,9,1116513,-23,Asia/Baku,3/22/13
587261,Amirdzhan,40.42639,49.98361,AZ,9,26798,18,Asia/Baku,1/17/12
587361,Aghsu,40.57028,48.40087,AZ,6,17209,179,Asia/Baku,2/5/12
587378,Agdas,40.64699,47.4738,AZ,4,23528,50,Asia/Baku,6/4/13
587384,Agdzhabedy,40.05015,47.45937,AZ,2,34989,15,Asia/Baku,4/3/13
824003,Bakixanov,40.41894,49.96693,AZ,9,66686,10,Asia/Baku,7/6/13
3186573,Zenica,44.20169,17.90397,BA,1,164423,325,Europe/Sarajevo,5/6/12
3187609,Visoko,43.98889,18.17806,BA,1,17890,423,Europe/Sarajevo,1/19/12
3188225,Velika Kladusa,45.18497,15.80579,BA,1,19330,160,Europe/Sarajevo,2/28/12
3188582,Tuzla,44.53842,18.66709,BA,1,142486,225,Europe/Sarajevo,4/6/12
3188893,Trebinje,42.71197,18.34362,BA,2,33178,278,Europe/Sarajevo,4/6/12
3188924,Travnik,44.22637,17.66582,BA,1,31127,507,Europe/Sarajevo,5/6/12
