"respondent_id","gender","age","height","children_under_18","household_income","education","location","frequency","recline_frequency","recline_obligation","recline_rude","recline_eliminate","switch_seats_friends","switch_seats_family","wake_up_bathroom","wake_up_walk","baby","unruly_child","two_arm_rests","middle_arm_rest","shade","unsold_seat","talk_stranger","get_up","electronics","smoked"
3433368365,"Male","45-60","5'10""",FALSE,NA,"Graduate degree","South Atlantic","Once a month or less","Usually",FALSE,"No",FALSE,"No","No","Somewhat","Very","No","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","Somewhat","Once",FALSE,FALSE
3433366122,"Male","30-44","6'3""",TRUE,"$50,000 - $99,999","Less than high school degree","Mountain","Once a year or less","Always",TRUE,"Very",FALSE,"Very","Somewhat","Somewhat","Somewhat","Somewhat","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3433365905,"Male","45-60",NA,NA,"$50,000 - $99,999","High school degree","Mountain","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433365410,"Male","> 60","5'8""",FALSE,NA,"Graduate degree","Mountain","Once a year or less","Never",FALSE,"No",TRUE,"Somewhat","No","No","Somewhat","No","No","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","Somewhat","No","Four times",FALSE,FALSE
3433365207,NA,NA,NA,NA,NA,NA,NA,"Once a year or less",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433363377,"Male","18-29",NA,NA,"$100,000 - $149,999","Graduate degree",NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433361838,"Male","45-60","6'1""",FALSE,"$50,000 - $99,999","Graduate degree","West South Central","Once a year or less","Once in a while",TRUE,"Somewhat",FALSE,"No","No","Somewhat","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
3433358233,"Male","18-29",NA,NA,"$100,000 - $149,999","Graduate degree","Pacific","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433356966,"Male","45-60","6'0""",FALSE,NA,"Graduate degree","Pacific","Once a year or less","Once in a while",TRUE,"Somewhat",FALSE,"No","No","No","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3433355321,"Male","18-29",NA,NA,"$0 - $24,999","Some college or Associate degree","East North Central","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433351077,"Male","> 60","5'8""",FALSE,"$100,000 - $149,999","Some college or Associate degree","West South Central","Once a year or less","About half the time",FALSE,"No",FALSE,"Somewhat","Somewhat","No","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3433347213,"Male","18-29",NA,NA,"$50,000 - $99,999","Some college or Associate degree","Pacific","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433343494,"Male","> 60","5'7""",FALSE,"$100,000 - $149,999","Bachelor degree","Mountain","Once a year or less","Once in a while",FALSE,"No",FALSE,"Somewhat","No","No","No","No","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Four times",FALSE,FALSE
3433342645,"Male","18-29","5'9""",FALSE,"$50,000 - $99,999","Some college or Associate degree","South Atlantic","Once a month or less","Never",TRUE,"Somewhat",FALSE,"No","No","Somewhat","Somewhat","Very","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Once",TRUE,FALSE
3433339828,"Male","> 60",NA,NA,NA,"Some college or Associate degree","Middle Atlantic","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433339691,"Male","> 60","5'11""",FALSE,NA,"Graduate degree","Middle Atlantic","Once a year or less","Once in a while",FALSE,"No",TRUE,"Somewhat","No","No","Somewhat","No","Very","The people in the aisle and window seats get both arm rests","The arm rests should be shared","Everyone in the row should have some say","No","Somewhat","Three times",FALSE,FALSE
3433339394,"Male","45-60","5'10""",TRUE,"$50,000 - $99,999","Bachelor degree","Pacific","Once a month or less","Never",TRUE,"No",FALSE,"No","No","No","No","Somewhat","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3433335323,"Male","30-44","6'4""",FALSE,"$50,000 - $99,999","Some college or Associate degree","Pacific","Once a month or less","Usually",FALSE,"Somewhat",FALSE,"No","No","Somewhat","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Once",FALSE,FALSE
3433334272,"Male","> 60","5'10""",FALSE,NA,"Bachelor degree","Pacific","Once a month or less","Once in a while",TRUE,"Very",TRUE,"No","No","No","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Four times",FALSE,FALSE
3433333817,"Male","45-60",NA,NA,NA,"High school degree","Mountain","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433332557,"Male","> 60","5'9""",FALSE,NA,"Graduate degree","Middle Atlantic","Once a year or less","Never",TRUE,"Very",TRUE,"Somewhat","No","No","No","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","Somewhat","Three times",FALSE,FALSE
3433330676,"Male","> 60",NA,NA,NA,"Graduate degree","Pacific","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433329602,"Male","30-44","5'11""",TRUE,"$100,000 - $149,999","Graduate degree","East South Central","Once a year or less","About half the time",TRUE,"No",FALSE,"No","No","Somewhat","Somewhat","No","No","The people in the aisle and window seats get both arm rests","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Once",FALSE,FALSE
3433327095,"Male","> 60","5'8""",FALSE,"$100,000 - $149,999","Graduate degree","West North Central","Once a year or less","Usually",TRUE,"Somewhat",TRUE,"Very","Somewhat","No","No","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","No","Four times",FALSE,FALSE
3433323600,"Male","> 60","5'10""",FALSE,"$25,000 - $49,999","Bachelor degree","East North Central","Once a year or less","Usually",TRUE,"No",FALSE,"No","No","No","Somewhat","No","Somewhat","Other (please specify)","The arm rests should be shared","Everyone in the row should have some say","No","Somewhat","More than five times times",TRUE,FALSE
3433322189,"Male","> 60","5'9""",FALSE,"$100,000 - $149,999","Some college or Associate degree","South Atlantic","Once a year or less","About half the time",TRUE,"No",FALSE,"No","No","No","No","No","Somewhat","The arm rests should be shared","Whoever puts their arm on the arm rest first","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3433321137,"Male","45-60","6'5""",TRUE,"$25,000 - $49,999","Bachelor degree","Pacific","Once a year or less","Always",TRUE,"No",TRUE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Four times",FALSE,FALSE
3433314320,"Male","> 60","6'1""",FALSE,"$100,000 - $149,999","Some college or Associate degree","Pacific","Once a year or less","Always",FALSE,"No",FALSE,"No","No","Somewhat","Somewhat","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Once",TRUE,FALSE
3433313301,"Male","45-60","5'9""",FALSE,"$50,000 - $99,999","Graduate degree","West North Central","Once a year or less","Once in a while",TRUE,"Somewhat",TRUE,"No","No","No","Very","No","Very","The person in the middle seat gets both arm rests","The person in aisle","Everyone in the row should have some say","Very","No","Three times",FALSE,FALSE
3433312937,"Male","30-44",NA,NA,"$25,000 - $49,999","High school degree","East North Central","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433309728,NA,NA,NA,NA,NA,NA,NA,"Once a year or less",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433309493,"Female","> 60",NA,NA,"$0 - $24,999","High school degree","Pacific","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433308627,"Female","> 60","5'4""",FALSE,"$50,000 - $99,999","Graduate degree","East North Central","Once a year or less","Never",TRUE,"No",FALSE,"No","No","No","Very","No","Very","The arm rests should be shared","The person in aisle","The person in the window seat should have exclusive control","No","Somewhat","Once",FALSE,FALSE
3433307964,"Male","18-29",NA,NA,"$0 - $24,999","Some college or Associate degree","West North Central","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433307757,"Female","> 60","5'5""",FALSE,NA,"Graduate degree","Middle Atlantic","Once a year or less","Once in a while",TRUE,"No",FALSE,"No","No","No","No","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
3433307051,"Male","45-60",NA,NA,"$50,000 - $99,999","High school degree","East North Central","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433305065,"Female","> 60","Under 5 ft.",FALSE,NA,"Graduate degree","Pacific","Once a year or less","Usually",TRUE,"No",FALSE,"No","No","No","No","No","Somewhat","Other (please specify)","Other (please specify)","Everyone in the row should have some say","No","No","More than five times times",FALSE,FALSE
3433304709,"Female","> 60","5'6""",FALSE,"$50,000 - $99,999","Graduate degree","East North Central","Once a year or less","Usually",TRUE,"No",FALSE,"No","No","No","No","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Four times",FALSE,FALSE
3433304455,"Female","> 60","5'0""",FALSE,NA,"Graduate degree","Middle Atlantic","Once a year or less","Always",TRUE,"No",FALSE,"No","No","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The person by the window","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
3433303387,"Male","> 60","5'11""",FALSE,NA,"Bachelor degree","Mountain","Once a month or less","About half the time",TRUE,"Somewhat",TRUE,"No","No","No","Somewhat","No","Very","The person in the middle seat gets both arm rests","Other (please specify)","The person in the window seat should have exclusive control","No","No","Twice",TRUE,FALSE
3433300838,"Female","> 60","5'6""",FALSE,"$25,000 - $49,999","High school degree","New England","Once a year or less","About half the time",TRUE,"Somewhat",FALSE,"No","No","Somewhat","Somewhat","No","No","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","Somewhat","No","Three times",FALSE,FALSE
3433300075,"Male","> 60","6'1""",FALSE,"$100,000 - $149,999","Bachelor degree","Middle Atlantic","Once a year or less","Usually",TRUE,"No",FALSE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
3433299462,"Male","> 60","5'11""",FALSE,"$50,000 - $99,999","Bachelor degree","West North Central","Once a year or less","Once in a while",TRUE,"No",FALSE,"Somewhat","Somewhat","Somewhat","Very","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Very","No","Four times",FALSE,FALSE
3433297138,"Female","> 60",NA,NA,"$0 - $24,999","Graduate degree","Mountain","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433294983,"Female","> 60","5'3""",FALSE,"$50,000 - $99,999","Bachelor degree","South Atlantic","Once a year or less","Never",TRUE,"Very",TRUE,"Very","Very","No","Very","Very","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Once",FALSE,FALSE
3433292275,"Female","> 60",NA,NA,NA,"Bachelor degree","Pacific","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433292263,"Female","> 60","5'6""",FALSE,"$50,000 - $99,999","Bachelor degree","Pacific","Once a year or less","Usually",FALSE,"No",FALSE,"No","No","No","Somewhat","No","Very","The person in the middle seat gets both arm rests","The arm rests should be shared","Everyone in the row should have some say","No","Somewhat","More than five times times",FALSE,FALSE
3433292155,"Female","> 60","5'3""",FALSE,NA,"Bachelor degree","Middle Atlantic","Once a year or less","Usually",FALSE,"No",TRUE,"No","No","No","Somewhat","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Once",FALSE,FALSE
3433292151,"Female","> 60","5'4""",FALSE,"$50,000 - $99,999","Graduate degree","East South Central","Once a month or less","Usually",FALSE,"No",FALSE,"No","No","No","No","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3433289256,"Female","> 60","5'5""",FALSE,"$50,000 - $99,999","Graduate degree","Pacific","Once a year or less","Usually",TRUE,"No",FALSE,"No","No","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","More than five times times",FALSE,FALSE
3433285778,"Female","> 60","5'9""",FALSE,NA,"Graduate degree","East North Central","Once a month or less","Once in a while",TRUE,"Somewhat",TRUE,"No","No","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","Somewhat","Twice",FALSE,FALSE
3433285772,"Female","> 60","5'5""",FALSE,"$25,000 - $49,999","Graduate degree","New England","Once a year or less","Never",TRUE,"Very",TRUE,"No","No","No","Somewhat","No","Very","The person in the middle seat gets both arm rests","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
3433285767,"Male","> 60","5'6""",FALSE,"$0 - $24,999","High school degree","South Atlantic","Once a year or less","Usually",FALSE,"No",TRUE,"No","No","Somewhat","Very","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
