danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,track_name,artist_name,album_name,album_img,year
0.473,0.281,A,-10.358,major,0.028,0.748,0,0.14,0.533,101.257,3qTpOJtt6vR9WTlsEmjylp,169573,4,A major,summer_hits_1962,https://mosaic.scdn.co/640/27bc4eefd35211802c10d17dd94f6682245abd1da1d2b43156ea0dd0bc735281c02bc29481e9b516b76515a3d8eda6aac397de03c90da44d1b062f85ead3684db1d0822dad0c15ceaf97e2b94ebfe5b1,It Keeps Right on A-Hurtin',Johnny Tillotson,Greatest Hits - Original Recordings,https://i.scdn.co/image/71621d966a467ee22f847ea1404c2222e0f29acf,1962
0.321,0.906,C,-5.894,major,0.303,0.565,0.353,0.419,0.335,138.886,01gRVwWrCLvDDaUofKWjZc,190253,4,C major,summer_hits_1963,https://mosaic.scdn.co/640/52719c1b5f0af8be04e17115228a761b25be1aa161f440e4cc36e32ef2b68e56be1ba4ea3877f16e80a52f41fe701a0aa5beba2ee67a8107443a65be8932a2f8e209e259c348d83a3e69b4f27da3e17d,Fingertips - Pt. 2,Stevie Wonder,Playlist Plus - Motown 50th Anniversary,https://i.scdn.co/image/80a52f41fe701a0aa5beba2ee67a8107443a65be,1963
0.469,0.647,G#,-13.913,major,0.0315,0.595,1.65e-6,0.339,0.942,147.878,4ZzXPeOfMXk0iKNQGdlzDq,163027,4,G# major,summer_hits_1963,https://mosaic.scdn.co/640/52719c1b5f0af8be04e17115228a761b25be1aa161f440e4cc36e32ef2b68e56be1ba4ea3877f16e80a52f41fe701a0aa5beba2ee67a8107443a65be8932a2f8e209e259c348d83a3e69b4f27da3e17d,Surf City,Jan & Dean,Surf City: The Best Of Jan & Dean,https://i.scdn.co/image/8932a2f8e209e259c348d83a3e69b4f27da3e17d,1963
0.798,0.391,A,-11.225,major,0.0439,0.669,0,0.202,0.846,134.303,1JziA43fT7hKfy0d7W4qkZ,129344,4,A major,summer_hits_1963,https://mosaic.scdn.co/640/52719c1b5f0af8be04e17115228a761b25be1aa161f440e4cc36e32ef2b68e56be1ba4ea3877f16e80a52f41fe701a0aa5beba2ee67a8107443a65be8932a2f8e209e259c348d83a3e69b4f27da3e17d,Easier Said Than Done,The Essex,Classic Doo Wop Girl Groups,https://i.scdn.co/image/52719c1b5f0af8be04e17115228a761b25be1aa1,1963
0.538,0.484,E,-10.308,major,0.0365,0.819,2.71e-5,0.414,0.419,75.656,6h0LLmMVZY108wNzD5UM6O,140467,4,E major,summer_hits_1963,https://mosaic.scdn.co/640/52719c1b5f0af8be04e17115228a761b25be1aa161f440e4cc36e32ef2b68e56be1ba4ea3877f16e80a52f41fe701a0aa5beba2ee67a8107443a65be8932a2f8e209e259c348d83a3e69b4f27da3e17d,So Much In Love,The Tymes,So Much In Love,https://i.scdn.co/image/61f440e4cc36e32ef2b68e56be1ba4ea3877f16e,1963
0.415,0.359,G,-11.094,major,0.0334,0.707,6.53e-5,0.319,0.404,146.029,6meIeOX3DHdaCnaNw67abE,189520,4,G major,summer_hits_1963,https://mosaic.scdn.co/640/52719c1b5f0af8be04e17115228a761b25be1aa161f440e4cc36e32ef2b68e56be1ba4ea3877f16e80a52f41fe701a0aa5beba2ee67a8107443a65be8932a2f8e209e259c348d83a3e69b4f27da3e17d,Sukiyaki - Original Hit Version,Kyu Sakamoto,Lost Hits Of The 60's (All Original Artists & Versions),https://i.scdn.co/image/42a12772e18d4c7f217869d1e1d89822ef83a3cc,1963
0.46,0.955,B,-6.684,major,0.0487,0.111,0.54,0.952,0.726,160.073,4SDGb2V6J2rEbxNujwNeMl,166092,4,B major,summer_hits_1963,https://mosaic.scdn.co/640/52719c1b5f0af8be04e17115228a761b25be1aa161f440e4cc36e32ef2b68e56be1ba4ea3877f16e80a52f41fe701a0aa5beba2ee67a8107443a65be8932a2f8e209e259c348d83a3e69b4f27da3e17d,Wipe Out,The Surfaris,Wipe Out,https://i.scdn.co/image/157a9382e43ed803fe6eea58a76237871d48733c,1963
0.381,0.0848,F,-17.77,major,0.032,0.834,0,0.112,0.557,155.036,62Yu8QL1g9pdbvN4XL9Rah,177360,4,F major,summer_hits_1963,https://mosaic.scdn.co/640/52719c1b5f0af8be04e17115228a761b25be1aa161f440e4cc36e32ef2b68e56be1ba4ea3877f16e80a52f41fe701a0aa5beba2ee67a8107443a65be8932a2f8e209e259c348d83a3e69b4f27da3e17d,Blowin' In The Wind,"Peter, Paul and Mary",In The Wind,https://i.scdn.co/image/ba78b914fbe4bf6a9256de637fc3850b826fe800,1963
0.679,0.871,D#,-6.041,major,0.159,0.691,0,0.0883,0.964,135.111,5NiFSI8iIDtVm1NCwdYrHS,136800,4,D# major,summer_hits_1963,https://mosaic.scdn.co/640/52719c1b5f0af8be04e17115228a761b25be1aa161f440e4cc36e32ef2b68e56be1ba4ea3877f16e80a52f41fe701a0aa5beba2ee67a8107443a65be8932a2f8e209e259c348d83a3e69b4f27da3e17d,My Boyfriend's Back,The Angels,My Boyfriend's Back,https://i.scdn.co/image/f8fe0669da04f0baaee4e618c22a8efb7910b96d,1963
0.644,0.52,F,-8.163,major,0.036,0.719,0,0.644,0.715,126.204,4AFLFG6pyvhBLC37FbDwc2,157800,4,F major,summer_hits_1963,https://mosaic.scdn.co/640/52719c1b5f0af8be04e17115228a761b25be1aa161f440e4cc36e32ef2b68e56be1ba4ea3877f16e80a52f41fe701a0aa5beba2ee67a8107443a65be8932a2f8e209e259c348d83a3e69b4f27da3e17d,Candy Girl,Frankie Valli & The Four Seasons,The Very Best Of Frankie Valli & The 4 Seasons,https://i.scdn.co/image/9b925afcf1e9d3c046ff939a632c73741030e75c,1963
0.481,0.733,F,-7.633,major,0.165,0.575,1.18e-5,0.108,0.874,122.909,0D1pEisM3QkiacGXJe5dmd,140427,4,F major,summer_hits_1963,https://mosaic.scdn.co/640/52719c1b5f0af8be04e17115228a761b25be1aa161f440e4cc36e32ef2b68e56be1ba4ea3877f16e80a52f41fe701a0aa5beba2ee67a8107443a65be8932a2f8e209e259c348d83a3e69b4f27da3e17d,(You're The) Devil in Disguise,Elvis Presley,Elvis 30 #1 Hits,https://i.scdn.co/image/efa549a3619dffcbf31e937b3419750195f42282,1963
0.552,0.481,C,-10.764,major,0.0404,0.745,3.43e-6,0.0825,0.833,134.838,69RH84na5iUNwrwxpgjC5j,153333,4,C major,summer_hits_1964,https://mosaic.scdn.co/640/009e9958ee4393a8b3a3db8fd79cbb04cadc75091e5cf71851110de9d5bb5c57890095f05d7c4cc256f312139863addd3837e68e6c198150e80f510acac606b457b735020197917126ab1693850b25f2,Where Did Our Love Go,The Supremes,Where Did Our Love Go,https://i.scdn.co/image/1e5cf71851110de9d5bb5c57890095f05d7c4cc2,1964
0.39,0.625,A,-7.813,minor,0.0537,0.36,0,0.0663,0.514,144.338,3v9xlH6BpmRbqL7hgNJhfT,134387,4,A minor,summer_hits_1964,https://mosaic.scdn.co/640/009e9958ee4393a8b3a3db8fd79cbb04cadc75091e5cf71851110de9d5bb5c57890095f05d7c4cc256f312139863addd3837e68e6c198150e80f510acac606b457b735020197917126ab1693850b25f2,I Get Around (Mono),The Beach Boys,All Summer Long (Mono & Stereo Remaster),https://i.scdn.co/image/009e9958ee4393a8b3a3db8fd79cbb04cadc7509,1964
0.26,0.49,D#,-9.121,minor,0.0415,0.806,0,0.336,0.399,80.599,78VG6M1i7JQXBdygmWFwye,161640,4,D# minor,summer_hits_1964,https://mosaic.scdn.co/640/009e9958ee4393a8b3a3db8fd79cbb04cadc75091e5cf71851110de9d5bb5c57890095f05d7c4cc256f312139863addd3837e68e6c198150e80f510acac606b457b735020197917126ab1693850b25f2,Everybody Loves Somebody,Dean Martin,The Reprise Years,https://i.scdn.co/image/cac606b457b735020197917126ab1693850b25f2,1964
0.59,0.805,C,-6.481,major,0.0371,0.137,0,0.0996,0.797,138.514,5J2CHimS7dWYMImCHkEFaJ,154200,4,C major,summer_hits_1964,https://mosaic.scdn.co/640/009e9958ee4393a8b3a3db8fd79cbb04cadc75091e5cf71851110de9d5bb5c57890095f05d7c4cc256f312139863addd3837e68e6c198150e80f510acac606b457b735020197917126ab1693850b25f2,A Hard Day's Night - Remastered,The Beatles,A Hard Day's Night (Remastered),https://i.scdn.co/image/56f312139863addd3837e68e6c198150e80f510a,1964
0.289,0.583,A,-6.596,minor,0.0328,4.33e-4,0.225,0.103,0.28,117.007,7BY005dacJkbO6EPiOh2wb,271280,3,A minor,summer_hits_1964,https://mosaic.scdn.co/640/009e9958ee4393a8b3a3db8fd79cbb04cadc75091e5cf71851110de9d5bb5c57890095f05d7c4cc256f312139863addd3837e68e6c198150e80f510acac606b457b735020197917126ab1693850b25f2,House Of The Rising Sun,The Animals,The Animals,https://i.scdn.co/image/86a195ab3eedb3d38a41a6ca022aeff8e470a740,1964
0.777,0.262,E,-19.152,major,0.0526,0.074,3.71e-4,0.964,0.639,93.508,5U90frktyvacTZiBLu4k8i,157733,4,E major,summer_hits_1964,https://mosaic.scdn.co/640/009e9958ee4393a8b3a3db8fd79cbb04cadc75091e5cf71851110de9d5bb5c57890095f05d7c4cc256f312139863addd3837e68e6c198150e80f510acac606b457b735020197917126ab1693850b25f2,Memphis,Johnny Rivers,Greatest Hits,https://i.scdn.co/image/4fbbdb310f87ed4b22e0fee5223204539f827107,1964
0.747,0.226,G,-13.635,major,0.0415,0.908,1.68e-4,0.107,0.778,123.789,65jrjEhWfAvysKfnojk1i0,161960,4,G major,summer_hits_1964,https://mosaic.scdn.co/640/009e9958ee4393a8b3a3db8fd79cbb04cadc75091e5cf71851110de9d5bb5c57890095f05d7c4cc256f312139863addd3837e68e6c198150e80f510acac606b457b735020197917126ab1693850b25f2,Under The Boardwalk,The Drifters,Under The Boardwalk,https://i.scdn.co/image/c7036be8b1156a91a0d70f608ee5a4cd07356dd9,1964
0.478,0.817,D#,-5.48,major,0.0316,0.548,4e-5,0.0444,0.943,145.946,4F2w3xgfaVJdCSAqDtJULv,166040,4,D# major,summer_hits_1964,https://mosaic.scdn.co/640/009e9958ee4393a8b3a3db8fd79cbb04cadc75091e5cf71851110de9d5bb5c57890095f05d7c4cc256f312139863addd3837e68e6c198150e80f510acac606b457b735020197917126ab1693850b25f2,The Little Old Lady (From Pasadena),Jan & Dean,The Little Old Lady From Pasadena,https://i.scdn.co/image/e3ff038aac874fde716ef4b0c1d3ac5c0b8b361f,1964
0.679,0.38,B,-10.035,major,0.0382,0.237,0,0.152,0.728,108.133,7yr4IstGuyLUIYYPUu9xQh,176400,4,B major,summer_hits_1964,https://mosaic.scdn.co/640/009e9958ee4393a8b3a3db8fd79cbb04cadc75091e5cf71851110de9d5bb5c57890095f05d7c4cc256f312139863addd3837e68e6c198150e80f510acac606b457b735020197917126ab1693850b25f2,Wishin' And Hopin',Dusty Springfield,Stay Awhile / I Only Want To Be With You,https://i.scdn.co/image/410174ec562ae96716f19f075d4166d7fdcf5505,1964
0.481,0.477,A#,-8.961,major,0.0303,0.654,1.48e-5,0.0761,0.68,122.369,3NN4WPApckHyTZ6pPoRRWc,180067,4,A# major,summer_hits_1964,https://mosaic.scdn.co/640/009e9958ee4393a8b3a3db8fd79cbb04cadc75091e5cf71851110de9d5bb5c57890095f05d7c4cc256f312139863addd3837e68e6c198150e80f510acac606b457b735020197917126ab1693850b25f2,Rag Doll,Frankie Valli & The Four Seasons,Rag Doll,https://i.scdn.co/image/6d6ea3574c30c47ba06691caf87254ff8c830651,1964
0.725,0.853,D,-7.842,major,0.0353,0.0348,0.127,0.196,0.904,136.282,2PzU4IB8Dr6mxV3lHuaG34,222813,4,D major,summer_hits_1965,https://mosaic.scdn.co/640/30b6444ed72a7c6838cdd05be5dde986945cf6a2976049017fbc58656c1053b24f6842ae56f61da8a2d7fe909996562c2ba13f87b3f95ebac6717b21b0458be50600d2931a24836104ec6404e73ecf89,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,Out Of Our Heads (Remastered),https://i.scdn.co/image/976049017fbc58656c1053b24f6842ae56f61da8,1965
0.686,0.714,C,-4.809,major,0.0287,0.204,0,0.0592,0.964,126.736,3aSWQJcWnnqgwYbAgidvlV,163680,4,C major,summer_hits_1965,https://mosaic.scdn.co/640/30b6444ed72a7c6838cdd05be5dde986945cf6a2976049017fbc58656c1053b24f6842ae56f61da8a2d7fe909996562c2ba13f87b3f95ebac6717b21b0458be50600d2931a24836104ec6404e73ecf89,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,The Definitive Collection,https://i.scdn.co/image/b0458be50600d2931a24836104ec6404e73ecf89,1965
0.617,0.696,F#,-9.095,major,0.0257,0.209,1.27e-6,0.095,0.619,110.528,4zgwcLHZNP9soysqD9PNlt,190387,3,F# major,summer_hits_1965,https://mosaic.scdn.co/640/30b6444ed72a7c6838cdd05be5dde986945cf6a2976049017fbc58656c1053b24f6842ae56f61da8a2d7fe909996562c2ba13f87b3f95ebac6717b21b0458be50600d2931a24836104ec6404e73ecf89,I Got You Babe,Sonny & Cher,I Got You Babe / It's Gonna Rain [Digital 45],https://i.scdn.co/image/30b6444ed72a7c6838cdd05be5dde986945cf6a2,1965
0.552,0.734,F#,-7.126,minor,0.0291,0.221,0,0.116,0.846,94.887,6EdSN1iGtLPhcz43QDRkdK,138286,4,F# minor,summer_hits_1965,https://mosaic.scdn.co/640/30b6444ed72a7c6838cdd05be5dde986945cf6a2976049017fbc58656c1053b24f6842ae56f61da8a2d7fe909996562c2ba13f87b3f95ebac6717b21b0458be50600d2931a24836104ec6404e73ecf89,Help!,The Beatles,Love,https://i.scdn.co/image/a2d7fe909996562c2ba13f87b3f95ebac6717b21,1965
0.644,0.784,A,-10.793,major,0.0806,0.0888,0,0.112,0.963,100.903,74a5tu4qTDIEDG8H8HNbO3,103386,4,A major,summer_hits_1965,https://mosaic.scdn.co/640/30b6444ed72a7c6838cdd05be5dde986945cf6a2976049017fbc58656c1053b24f6842ae56f61da8a2d7fe909996562c2ba13f87b3f95ebac6717b21b0458be50600d2931a24836104ec6404e73ecf89,"I'm Henry VIII, I Am",Herman's Hermits,Best Of Herman's Hermits,https://i.scdn.co/image/648ab299e4bdbfe5e602472d1dea67fc8bf5b837,1965
0.456,0.47,D,-9.564,major,0.0294,0.513,3.76e-5,0.444,0.639,120.336,2HCaIYjkvWSZzaSKUoOh3d,149467,4,D major,summer_hits_1965,https://mosaic.scdn.co/640/30b6444ed72a7c6838cdd05be5dde986945cf6a2976049017fbc58656c1053b24f6842ae56f61da8a2d7fe909996562c2ba13f87b3f95ebac6717b21b0458be50600d2931a24836104ec6404e73ecf89,Mr. Tambourine Man,The Byrds,Mr. Tambourine Man,https://i.scdn.co/image/24c186e48ab592cb6da68473209a65c32a8b2ae5,1965
0.378,0.464,D,-13.274,major,0.161,0.754,0,0.108,0.619,184.497,4HjwGX3pJKJTeOSDpT6GCo,128800,3,D major,summer_hits_1965,https://mosaic.scdn.co/640/30b6444ed72a7c6838cdd05be5dde986945cf6a2976049017fbc58656c1053b24f6842ae56f61da8a2d7fe909996562c2ba13f87b3f95ebac6717b21b0458be50600d2931a24836104ec6404e73ecf89,What's New Pussycat?,Tom Jones,What's New Pussycat,https://i.scdn.co/image/4dcf1fdea0372a48217a6847fb6022af60832bad,1965
0.237,0.377,F,-8.798,major,0.0287,0.902,0,0.131,0.479,173.142,2gZpW5pTZkimGG98loFSl2,184333,3,F major,summer_hits_1965,https://mosaic.scdn.co/640/30b6444ed72a7c6838cdd05be5dde986945cf6a2976049017fbc58656c1053b24f6842ae56f61da8a2d7fe909996562c2ba13f87b3f95ebac6717b21b0458be50600d2931a24836104ec6404e73ecf89,Yes. I'm Ready,Barbara Mason,Yes I'm Ready,https://i.scdn.co/image/d0993de608213cdc985a6631a54b9c760ffd09b5,1965
0.366,0.707,C,-9.392,major,0.046,0.29,3.17e-5,0.505,0.525,127.701,0Arrnl9EB7LtzPISpNBQQf,153160,4,C major,summer_hits_1965,https://mosaic.scdn.co/640/30b6444ed72a7c6838cdd05be5dde986945cf6a2976049017fbc58656c1053b24f6842ae56f61da8a2d7fe909996562c2ba13f87b3f95ebac6717b21b0458be50600d2931a24836104ec6404e73ecf89,"Cara, Mia",Jay & The Americans,Come A Little Bit Closer,https://i.scdn.co/image/ef34cbb6a9e69816aa185910fa9103e871a1b1db,1965
0.63,0.272,D,-10.338,major,0.0268,0.106,0,0.0654,0.591,105.754,3t0BNaPKjRyekNdpd3GiR2,119840,4,D major,summer_hits_1965,https://mosaic.scdn.co/640/30b6444ed72a7c6838cdd05be5dde986945cf6a2976049017fbc58656c1053b24f6842ae56f61da8a2d7fe909996562c2ba13f87b3f95ebac6717b21b0458be50600d2931a24836104ec6404e73ecf89,Save Your Heart For Me,Gary Lewis & The Playboys,The Best Of Gary Lewis And The Playboys,https://i.scdn.co/image/fbe9bc36f3e2f80ab46bc4d0144ce2bb21cd4a1f,1965
0.458,0.853,A,-8.575,major,0.139,0.741,0.0215,0.0851,0.671,202.509,0D9J4MkQVyn1690CBqLx4u,158640,4,A major,summer_hits_1966,https://mosaic.scdn.co/640/180a9714e0893efa57e86ae6c0bdcd0f721e7aa12e91de0a019beddc34607779011724e4e36d5478c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58d813c22c2e05d086c77d45a0a3792188272e1a73,Wild Thing,The Troggs,The Best Of The Troggs,https://i.scdn.co/image/d813c22c2e05d086c77d45a0a3792188272e1a73,1966
0.423,0.681,A#,-9.756,major,0.0397,0.0592,1.77e-4,0.0889,0.559,110.461,7AzFID6u1b3zIWbd9pb8Dk,160307,4,A# major,summer_hits_1966,https://mosaic.scdn.co/640/180a9714e0893efa57e86ae6c0bdcd0f721e7aa12e91de0a019beddc34607779011724e4e36d5478c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58d813c22c2e05d086c77d45a0a3792188272e1a73,Summer in the City - Remastered,The Lovin' Spoonful,Hums Of The Lovin' Spoonful,https://i.scdn.co/image/c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58,1966
0.752,0.397,B,-10.012,minor,0.0392,0.736,0,0.176,0.566,121.87,4xYcvJQvUxImEVFSuKub1p,161080,4,B minor,summer_hits_1966,https://mosaic.scdn.co/640/180a9714e0893efa57e86ae6c0bdcd0f721e7aa12e91de0a019beddc34607779011724e4e36d5478c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58d813c22c2e05d086c77d45a0a3792188272e1a73,Lil' Red Riding Hood,Sam The Sham & The Pharaohs,20th Century Masters: The Millennium Collection: Best Of Sam The Sham & The Pharaohs,https://i.scdn.co/image/2e91de0a019beddc34607779011724e4e36d5478,1966
0.646,0.911,G,-6.228,minor,0.101,0.411,4.84e-4,0.115,0.895,126.122,3uqEiaO6MUoM89nLSIs05c,171688,4,G minor,summer_hits_1966,https://mosaic.scdn.co/640/180a9714e0893efa57e86ae6c0bdcd0f721e7aa12e91de0a019beddc34607779011724e4e36d5478c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58d813c22c2e05d086c77d45a0a3792188272e1a73,Hanky Panky - Single Version,Tommy James & The Shondells,Hanky Panky (US Release),https://i.scdn.co/image/180a9714e0893efa57e86ae6c0bdcd0f721e7aa1,1966
0.502,0.685,G,-8.679,major,0.0736,0.179,6.45e-6,0.551,0.805,157.394,3OtsmzTZs50ahEnHKVvozC,139187,4,G major,summer_hits_1966,https://mosaic.scdn.co/640/180a9714e0893efa57e86ae6c0bdcd0f721e7aa12e91de0a019beddc34607779011724e4e36d5478c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58d813c22c2e05d086c77d45a0a3792188272e1a73,Paperback Writer - Remastered,The Beatles,The Beatles 1962 - 1966 (Remastered),https://i.scdn.co/image/3663c9b2e7cade01cf92c0820fb613953a1e9787,1966
0.711,0.347,E,-10.955,minor,0.0394,0.93,0.0134,0.403,0.661,128.474,4vju55Ag7apDL2CfotuE7Q,165067,4,E minor,summer_hits_1966,https://mosaic.scdn.co/640/180a9714e0893efa57e86ae6c0bdcd0f721e7aa12e91de0a019beddc34607779011724e4e36d5478c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58d813c22c2e05d086c77d45a0a3792188272e1a73,Sunny,Bobby Hebb,Sunny,https://i.scdn.co/image/ccdb2317c5accc3deb87b364decfcd8693e92846,1966
0.229,0.494,F,-8.22,major,0.0311,0.638,0,0.217,0.526,80.092,74VR3AkGPhbYXnxcOYa16x,157867,4,F major,summer_hits_1966,https://mosaic.scdn.co/640/180a9714e0893efa57e86ae6c0bdcd0f721e7aa12e91de0a019beddc34607779011724e4e36d5478c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58d813c22c2e05d086c77d45a0a3792188272e1a73,Strangers In The Night,Frank Sinatra,Strangers In The Night (Expanded Edition),https://i.scdn.co/image/a08cbc9ad17132caec9d412bc1bd6c3eaafe677e,1966
0.644,0.459,A,-11.702,major,0.0322,0.657,0,0.0876,0.852,92.801,6DuLN8tFW0DkH9wsbTHZsX,137493,4,A major,summer_hits_1966,https://mosaic.scdn.co/640/180a9714e0893efa57e86ae6c0bdcd0f721e7aa12e91de0a019beddc34607779011724e4e36d5478c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58d813c22c2e05d086c77d45a0a3792188272e1a73,Red Rubber Ball,The Cyrkle,Red Rubber Ball (A Collection),https://i.scdn.co/image/6d61e10540301ee18f4cbde0a18725a73c34ce9d,1966
0.629,0.677,C#,-7.239,major,0.0299,0.122,9.72e-6,0.0962,0.627,132.783,4RGxUjaCmVtD30pIhtEi7w,195e3,4,C# major,summer_hits_1966,https://mosaic.scdn.co/640/180a9714e0893efa57e86ae6c0bdcd0f721e7aa12e91de0a019beddc34607779011724e4e36d5478c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58d813c22c2e05d086c77d45a0a3792188272e1a73,Sunshine Superman,Donovan,Sunshine Superman,https://i.scdn.co/image/58b4de7954d113227570b9810cc9977e589dd453,1966
0.519,0.422,E,-8.732,major,0.0282,0.864,0,0.332,0.803,128.956,2caREKLVN9PbVDe9EPzXjc,147227,4,E major,summer_hits_1966,https://mosaic.scdn.co/640/180a9714e0893efa57e86ae6c0bdcd0f721e7aa12e91de0a019beddc34607779011724e4e36d5478c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58d813c22c2e05d086c77d45a0a3792188272e1a73,See You In September,The Happenings,The Happenings,https://i.scdn.co/image/6a37d034294f5f0f0a741ef82b4182bc8b1e1de9,1966
0.413,0.725,D#,-5.787,minor,0.0324,0.369,2.16e-5,0.0905,0.44,124.618,5uvosCdMlFdTXhoazkTI5R,429760,4,D# minor,summer_hits_1967,https://mosaic.scdn.co/640/1e1fe95fb0586a79fbe9641287b552f97ee35e6b42a12772e18d4c7f217869d1e1d89822ef83a3cc5bb8cee739512249b669441b1127c37d0e62f36bced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,Light My Fire,The Doors,The Doors,https://i.scdn.co/image/ced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,1967
0.677,0.722,F,-7.767,major,0.0295,0.357,0.148,0.105,0.898,132.996,6RUpOheT93fUdI508K5w6U,174600,4,F major,summer_hits_1967,https://mosaic.scdn.co/640/1e1fe95fb0586a79fbe9641287b552f97ee35e6b42a12772e18d4c7f217869d1e1d89822ef83a3cc5bb8cee739512249b669441b1127c37d0e62f36bced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,Windy,The Association,Just The Right Sound: The Association Anthology [Digital Version],https://i.scdn.co/image/5bb8cee739512249b669441b1127c37d0e62f36b,1967
0.581,0.78,E,-7.053,major,0.0567,0.508,1.07e-5,0.0799,0.561,123.711,7o8t2oSKI5eIBDlOHQH99F,203680,4,E major,summer_hits_1967,https://mosaic.scdn.co/640/1e1fe95fb0586a79fbe9641287b552f97ee35e6b42a12772e18d4c7f217869d1e1d89822ef83a3cc5bb8cee739512249b669441b1127c37d0e62f36bced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,Can't Take My Eyes Off You,Frankie Valli,Unwind with Love Songs,https://i.scdn.co/image/1e1fe95fb0586a79fbe9641287b552f97ee35e6b,1967
0.515,0.792,G,-7.35,major,0.0638,0.349,0,0.172,0.802,131.759,0z0dUGCyRkCOSi6FBPLPRc,141400,4,G major,summer_hits_1967,https://mosaic.scdn.co/640/1e1fe95fb0586a79fbe9641287b552f97ee35e6b42a12772e18d4c7f217869d1e1d89822ef83a3cc5bb8cee739512249b669441b1127c37d0e62f36bced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,Little Bit O' Soul - Original Hit Version,Music Explosion,Lost Hits Of The 60's (All Original Artists & Versions),https://i.scdn.co/image/42a12772e18d4c7f217869d1e1d89822ef83a3cc,1967
0.371,0.61,A#,-6.672,major,0.0432,0.0529,0,0.0524,0.89,202.838,2aCKBrLn7rbhStk5k4FwnF,156440,4,A# major,summer_hits_1967,https://mosaic.scdn.co/640/1e1fe95fb0586a79fbe9641287b552f97ee35e6b42a12772e18d4c7f217869d1e1d89822ef83a3cc5bb8cee739512249b669441b1127c37d0e62f36bced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,I Was Made To Love Her,Stevie Wonder,I Was Made To Love Her,https://i.scdn.co/image/158b8e42f96a11e070b9f2552403b3e5fb9e20bf,1967
0.4,0.48,G,-7.768,major,0.0295,0.346,3.1e-5,0.155,0.653,103.436,68BTFws92cRztMS1oQ7Ewj,230387,4,G major,summer_hits_1967,https://mosaic.scdn.co/640/1e1fe95fb0586a79fbe9641287b552f97ee35e6b42a12772e18d4c7f217869d1e1d89822ef83a3cc5bb8cee739512249b669441b1127c37d0e62f36bced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,All You Need Is Love - Remastered,The Beatles,Magical Mystery Tour (Remastered),https://i.scdn.co/image/5efcba83e06ce03ca843b459a4189f861ddc5f23,1967
0.249,0.66,C,-6.905,major,0.0342,0.504,0.0026,0.0891,0.435,149.813,3qitymULqEibr7yknRMKU4,248947,4,C major,summer_hits_1967,https://mosaic.scdn.co/640/1e1fe95fb0586a79fbe9641287b552f97ee35e6b42a12772e18d4c7f217869d1e1d89822ef83a3cc5bb8cee739512249b669441b1127c37d0e62f36bced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,A Whiter Shade Of Pale,Procol Harum,A Whiter Shade Of Pale,https://i.scdn.co/image/ffe2511d49ff577436fdcc230e7b5615bd5c1f46,1967
0.566,0.505,G,-10.404,major,0.0283,0.428,5.3e-6,0.0927,0.649,113.145,6UsdldEfcEXSID2G3nA89J,178800,4,G major,summer_hits_1967,https://mosaic.scdn.co/640/1e1fe95fb0586a79fbe9641287b552f97ee35e6b42a12772e18d4c7f217869d1e1d89822ef83a3cc5bb8cee739512249b669441b1127c37d0e62f36bced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,San Francisco (Be Sure to Wear Flowers In Your Hair),Scott McKenzie,Forrest Gump - The Soundtrack,https://i.scdn.co/image/1e9f3ad30ef057019370ff21aa3680f676f4a93f,1967
0.681,0.167,C,-17.007,major,0.0434,0.656,0.881,0.0727,0.316,124.169,6GG3JVtdpXTpCnzzEQSUXb,384533,4,C major,summer_hits_1967,https://mosaic.scdn.co/640/1e1fe95fb0586a79fbe9641287b552f97ee35e6b42a12772e18d4c7f217869d1e1d89822ef83a3cc5bb8cee739512249b669441b1127c37d0e62f36bced9e563b1c1fe9a9ae16ee615e1cc2aac4ae133,Ode to Billie Joe,Jimmy Smith,The Most Sampled Jazz Songs,https://i.scdn.co/image/c7edc0bd092dae0c13021cdc0e0602bea5490b73,1967
