id,make,model,year,class,trans,drive,cyl,displ,fuel,hwy,cty
34343,Acura,TL 4WD,2014,Midsize Cars,Manual 6-spd,All-Wheel Drive,6,3.7,Premium,25,17
19527,Acura,TSX,2004,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,27,19
19528,Acura,TSX,2004,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,29,20
20657,Acura,TSX,2005,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,27,19
20658,Acura,TSX,2005,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,28,20
22644,Acura,TSX,2006,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,28,20
22645,Acura,TSX,2006,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,28,19
23516,Acura,TSX,2007,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,28,19
23517,Acura,TSX,2007,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,28,20
24274,Acura,TSX,2008,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,28,19
24275,Acura,TSX,2008,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,28,20
25235,Acura,TSX,2009,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,28,20
25236,Acura,TSX,2009,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,30,21
28571,Acura,TSX,2010,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,28,20
28572,Acura,TSX,2010,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,30,21
28573,Acura,TSX,2010,Compact Cars,Automatic (S5),Front-Wheel Drive,6,3.5,Premium,27,18
34747,Acura,TSX,2011,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,29,21
34748,Acura,TSX,2011,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,31,22
34749,Acura,TSX,2011,Compact Cars,Automatic (S5),Front-Wheel Drive,6,3.5,Premium,28,19
31674,Acura,TSX,2012,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,29,21
31675,Acura,TSX,2012,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,31,22
31676,Acura,TSX,2012,Compact Cars,Automatic (S5),Front-Wheel Drive,6,3.5,Premium,28,19
33149,Acura,TSX,2013,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,29,21
33150,Acura,TSX,2013,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,31,22
33151,Acura,TSX,2013,Compact Cars,Automatic (S5),Front-Wheel Drive,6,3.5,Premium,28,19
34334,Acura,TSX,2014,Compact Cars,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,31,22
34335,Acura,TSX,2014,Compact Cars,Manual 6-spd,Front-Wheel Drive,4,2.4,Premium,29,21
34336,Acura,TSX,2014,Compact Cars,Automatic (S5),Front-Wheel Drive,6,3.5,Premium,28,19
34758,Acura,TSX Wagon,2011,Small Station Wagons,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,30,22
31812,Acura,TSX Wagon,2012,Small Station Wagons,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,30,22
33177,Acura,TSX Wagon,2013,Small Station Wagons,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,30,22
34360,Acura,TSX Wagon,2014,Small Station Wagons,Automatic (S5),Front-Wheel Drive,4,2.4,Premium,30,22
8833,Acura,Vigor,1992,Compact Cars,Automatic 4-spd,Front-Wheel Drive,5,2.5,Premium,23,18
8834,Acura,Vigor,1992,Compact Cars,Manual 5-spd,Front-Wheel Drive,5,2.5,Premium,24,18
9879,Acura,Vigor,1993,Compact Cars,Automatic 4-spd,Front-Wheel Drive,5,2.5,Premium,24,18
9880,Acura,Vigor,1993,Compact Cars,Manual 5-spd,Front-Wheel Drive,5,2.5,Premium,24,18
10847,Acura,Vigor,1994,Compact Cars,Automatic 4-spd,Front-Wheel Drive,5,2.5,Premium,24,18
10848,Acura,Vigor,1994,Compact Cars,Manual 5-spd,Front-Wheel Drive,5,2.5,Premium,24,18
29945,Acura,ZDX 4WD,2010,Sport Utility Vehicle - 4WD,Automatic (S6),All-Wheel Drive,6,3.7,Premium,23,16
30900,Acura,ZDX 4WD,2011,Sport Utility Vehicle - 4WD,Automatic (S6),All-Wheel Drive,6,3.7,Premium,23,16
31945,Acura,ZDX 4WD,2012,Sport Utility Vehicle - 4WD,Automatic (S6),All-Wheel Drive,6,3.7,Premium,23,16
33533,Acura,ZDX 4WD,2013,Small Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive,6,3.7,Premium,23,16
7744,Alfa Romeo,164,1991,Compact Cars,Automatic 4-spd,Front-Wheel Drive,6,3,Premium,23,16
7745,Alfa Romeo,164,1991,Compact Cars,Manual 5-spd,Front-Wheel Drive,6,3,Premium,25,16
7746,Alfa Romeo,164,1991,Compact Cars,Manual 5-spd,Front-Wheel Drive,6,3,Premium,23,15
8835,Alfa Romeo,164,1992,Compact Cars,Automatic 4-spd,Front-Wheel Drive,6,3,Premium,23,16
8836,Alfa Romeo,164,1992,Compact Cars,Manual 5-spd,Front-Wheel Drive,6,3,Premium,25,16
8837,Alfa Romeo,164,1992,Compact Cars,Manual 5-spd,Front-Wheel Drive,6,3,Premium,23,15
9881,Alfa Romeo,164,1993,Compact Cars,Automatic 4-spd,Front-Wheel Drive,6,3,Premium,23,16
9882,Alfa Romeo,164,1993,Compact Cars,Manual 5-spd,Front-Wheel Drive,6,3,Premium,25,16
9883,Alfa Romeo,164,1993,Compact Cars,Manual 5-spd,Front-Wheel Drive,6,3,Premium,23,15
10849,Alfa Romeo,164,1994,Compact Cars,Automatic 4-spd,Front-Wheel Drive,6,3,Premium,20,14
10850,Alfa Romeo,164,1994,Compact Cars,Manual 5-spd,Front-Wheel Drive,6,3,Premium,22,15
11790,Alfa Romeo,164,1995,Compact Cars,Automatic 4-spd,Front-Wheel Drive,6,3,Premium,20,14
11791,Alfa Romeo,164,1995,Compact Cars,Manual 5-spd,Front-Wheel Drive,6,3,Premium,22,15
29558,Alfa Romeo,8 C Spider,2009,Minicompact Cars,Automatic 6-spd,Rear-Wheel Drive,8,4.7,Premium,16,11
35,Alfa Romeo,GT V6 2.5,1985,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,6,2.5,Regular,24,17
1727,Alfa Romeo,GTV,1986,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,6,2.5,Regular,24,17
2934,Alfa Romeo,GTV,1987,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,6,2.5,Regular,23,16
2956,Alfa Romeo,Milano,1987,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,6,2.5,Regular,21,16
2957,Alfa Romeo,Milano,1987,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,2.5,Regular,23,16
2958,Alfa Romeo,Milano,1987,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,17
4185,Alfa Romeo,Milano,1988,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,6,2.5,Regular,20,16
4186,Alfa Romeo,Milano,1988,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,2.5,Regular,22,16
4187,Alfa Romeo,Milano,1988,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,16
5305,Alfa Romeo,Milano,1989,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,6,2.5,Regular,20,16
5306,Alfa Romeo,Milano,1989,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,2.5,Regular,22,16
5307,Alfa Romeo,Milano,1989,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,16
1689,Alfa Romeo,Spider,1986,Two Seaters,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,26,19
2891,Alfa Romeo,Spider,1987,Two Seaters,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,25,19
4117,Alfa Romeo,Spider,1988,Two Seaters,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,25,19
5239,Alfa Romeo,Spider,1989,Two Seaters,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,25,19
6389,Alfa Romeo,Spider,1990,Two Seaters,Manual 5-spd,Rear-Wheel Drive,4,2,Premium,28,20
7447,Alfa Romeo,Spider,1991,Two Seaters,Automatic 3-spd,Rear-Wheel Drive,4,2,Premium,23,19
7448,Alfa Romeo,Spider,1991,Two Seaters,Manual 5-spd,Rear-Wheel Drive,4,2,Premium,27,19
8558,Alfa Romeo,Spider,1992,Two Seaters,Automatic 3-spd,Rear-Wheel Drive,4,2,Premium,23,19
8559,Alfa Romeo,Spider,1992,Two Seaters,Manual 5-spd,Rear-Wheel Drive,4,2,Premium,27,19
9632,Alfa Romeo,Spider,1993,Two Seaters,Automatic 3-spd,Rear-Wheel Drive,4,2,Premium,23,19
9633,Alfa Romeo,Spider,1993,Two Seaters,Manual 5-spd,Rear-Wheel Drive,4,2,Premium,27,19
10619,Alfa Romeo,Spider,1994,Two Seaters,Manual 5-spd,Rear-Wheel Drive,4,2,Premium,27,19
1,Alfa Romeo,Spider Veloce 2000,1985,Two Seaters,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,25,19
2788,American Motors Corporation,Eagle,1986,Special Purpose Vehicles,Automatic 3-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,17,15
2789,American Motors Corporation,Eagle,1986,Special Purpose Vehicles,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,20,15
1077,American Motors Corporation,Eagle 4DR Wagon,1985,Special Purpose Vehicles,Automatic 3-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,17,15
1078,American Motors Corporation,Eagle 4DR Wagon,1985,Special Purpose Vehicles,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,20,15
1642,American Motors Corporation,Eagle 4DR Wagon,1985,Special Purpose Vehicles,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,19,15
27591,American Motors Corporation,Eagle 4WD,1984,Special Purpose Vehicle 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,4,2.5,Regular,22,19
27592,American Motors Corporation,Eagle 4WD,1984,Special Purpose Vehicle 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.5,Regular,23,19
27593,American Motors Corporation,Eagle 4WD,1984,Special Purpose Vehicle 4WD,Automatic 3-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,20,15
27594,American Motors Corporation,Eagle 4WD,1984,Special Purpose Vehicle 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,20,16
27595,American Motors Corporation,Eagle 4WD,1984,Special Purpose Vehicle 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,22,16
28454,American Motors Corporation,Eagle 4WD,1984,Special Purpose Vehicle 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,4,2.5,Regular,22,19
28455,American Motors Corporation,Eagle 4WD,1984,Special Purpose Vehicle 4WD,Automatic 3-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,19,15
28456,American Motors Corporation,Eagle 4WD,1984,Special Purpose Vehicle 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,20,15
28457,American Motors Corporation,Eagle 4WD,1984,Special Purpose Vehicle 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,22,16
4016,American Motors Corporation,Eagle 4WD,1987,Special Purpose Vehicles,Automatic 3-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,17,15
4017,American Motors Corporation,Eagle 4WD,1987,Special Purpose Vehicles,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,20,15
27585,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Automatic 3-spd,4-Wheel or All-Wheel Drive,4,2.5,Regular,21,17
27586,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,4,2.5,Regular,22,19
27587,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.5,Regular,23,19
27588,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Automatic 3-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,20,16
27589,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,20,16
27590,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,22,16
28449,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Automatic 3-spd,4-Wheel or All-Wheel Drive,4,2.5,Regular,21,17
28450,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,4,2.5,Regular,22,19
28451,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Automatic 3-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,20,15
28452,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,20,15
28453,American Motors Corporation,Eagle SX/4 4WD,1984,Special Purpose Vehicle 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.2,Regular,22,16
19324,Aston Martin,DB AR1,2003,Two Seaters,Automatic 5-spd,Rear-Wheel Drive,12,5.9,Premium,17,10
19325,Aston Martin,DB AR1,2003,Two Seaters,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,16,9
18341,Aston Martin,DB-7 GT Coupe,2003,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,15,9
18342,Aston Martin,DB-7 GT Volante,2003,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,16,9
15622,Aston Martin,DB-7 Vantage Coupe,2000,Minicompact Cars,Automatic 5-spd,Rear-Wheel Drive,12,5.9,Premium,17,10
15623,Aston Martin,DB-7 Vantage Coupe,2000,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,10
18343,Aston Martin,DB-7 Vantage Coupe,2003,Minicompact Cars,Automatic 5-spd,Rear-Wheel Drive,12,5.9,Premium,18,11
18344,Aston Martin,DB-7 Vantage Coupe,2003,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,10
15624,Aston Martin,DB-7 Vantage Volante,2000,Minicompact Cars,Automatic 5-spd,Rear-Wheel Drive,12,5.9,Premium,17,10
15625,Aston Martin,DB-7 Vantage Volante,2000,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,10
18345,Aston Martin,DB-7 Vantage Volante,2003,Minicompact Cars,Automatic 5-spd,Rear-Wheel Drive,12,5.9,Premium,17,10
18346,Aston Martin,DB-7 Vantage Volante,2003,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,10
13277,Aston Martin,DB7 Coupe,1997,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3.2,Premium,19,13
13278,Aston Martin,DB7 Coupe,1997,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3.2,Premium,19,12
13986,Aston Martin,DB7 Coupe,1998,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3.2,Premium,19,13
13987,Aston Martin,DB7 Coupe,1998,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3.2,Premium,19,12
13279,Aston Martin,DB7 Volante,1997,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3.2,Premium,19,13
13280,Aston Martin,DB7 Volante,1997,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3.2,Premium,19,12
13988,Aston Martin,DB7 Volante,1998,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3.2,Premium,19,13
13989,Aston Martin,DB7 Volante,1998,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3.2,Premium,19,12
20510,Aston Martin,DB9,2005,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,11
25210,Aston Martin,DB9,2009,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,11
25211,Aston Martin,DB9,2009,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,19,12
29686,Aston Martin,DB9,2010,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,11
29687,Aston Martin,DB9,2010,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,20,13
30590,Aston Martin,DB9,2011,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,11
30929,Aston Martin,DB9,2011,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,20,13
31103,Aston Martin,DB9,2012,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,20,13
31104,Aston Martin,DB9,2012,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,11
33388,Aston Martin,DB9,2013,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,19,13
33448,Aston Martin,DB9,2014,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,19,13
21663,Aston Martin,DB9 Coupe,2006,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,11
23481,Aston Martin,DB9 Coupe,2007,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,11
24765,Aston Martin,DB9 Coupe,2008,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,16,10
24766,Aston Martin,DB9 Coupe,2008,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,11
21613,Aston Martin,DB9 Coupe Manual,2005,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,16,10
21664,Aston Martin,DB9 Coupe Manual,2006,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,16,10
23482,Aston Martin,DB9 Coupe Manual,2007,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,16,10
20511,Aston Martin,DB9 Volante,2005,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,17,11
21665,Aston Martin,DB9 Volante,2006,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,17,11
23483,Aston Martin,DB9 Volante,2007,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,17,11
24767,Aston Martin,DB9 Volante,2008,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,16,10
24768,Aston Martin,DB9 Volante,2008,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,17,11
21614,Aston Martin,DB9 Volante Manual,2005,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,16,10
21666,Aston Martin,DB9 Volante Manual,2006,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,16,10
23484,Aston Martin,DB9 Volante Manual,2007,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,16,10
29688,Aston Martin,DBS,2010,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,11
29689,Aston Martin,DBS,2010,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,12
30930,Aston Martin,DBS,2011,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,11
30931,Aston Martin,DBS,2011,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,12
31105,Aston Martin,DBS,2012,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,12
31106,Aston Martin,DBS,2012,Minicompact Cars,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,11
25198,Aston Martin,DBS Coupe,2009,Two Seaters,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,11
25781,Aston Martin,DBS Coupe,2009,Two Seaters,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,12
1178,Aston Martin,Lagonda,1985,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Regular,9,7
47,Aston Martin,Lagonda,1985,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Regular,9,7
28837,Aston Martin,Lagonda,1987,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Regular,10,8
4188,Aston Martin,Lagonda,1988,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Regular,10,8
5308,Aston Martin,Lagonda,1989,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Regular,10,8
29905,Aston Martin,Rapide,2010,Subcompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,19,13
30936,Aston Martin,Rapide,2011,Subcompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,19,13
31143,Aston Martin,Rapide,2012,Subcompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,19,13
33450,Aston Martin,Rapide S,2014,Subcompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,19,13
1179,Aston Martin,Saloon/Vantage/Volante,1985,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Regular,9,7
1180,Aston Martin,Saloon/Vantage/Volante,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,8,5.3,Regular,10,7
48,Aston Martin,Saloon/Vantage/Volante,1985,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Regular,9,7
49,Aston Martin,Saloon/Vantage/Volante,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,8,5.3,Regular,10,7
28838,Aston Martin,Saloon/Vantage/Volante,1987,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Regular,10,8
28839,Aston Martin,Saloon/Vantage/Volante,1987,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,8,5.3,Regular,10,8
4189,Aston Martin,Saloon/Vantage/Volante,1988,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Regular,10,8
4190,Aston Martin,Saloon/Vantage/Volante,1988,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,8,5.3,Regular,10,8
5309,Aston Martin,Saloon/Vantage/Volante,1989,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Regular,10,8
5310,Aston Martin,Saloon/Vantage/Volante,1989,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,8,5.3,Regular,10,8
19391,Aston Martin,V12 Vanquish,2004,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,11
20512,Aston Martin,V12 Vanquish S,2005,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,16,10
21667,Aston Martin,V12 Vanquish S,2006,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,16,10
30921,Aston Martin,V12 Vantage,2011,Two Seaters,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,11
31314,Aston Martin,V12 Vantage,2012,Two Seaters,Manual 6-spd,Rear-Wheel Drive,12,5.9,Premium,17,11
22660,Aston Martin,V8 Vantage,2006,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.3,Premium,17,12
23460,Aston Martin,V8 Vantage,2007,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.3,Premium,19,12
24742,Aston Martin,V8 Vantage,2008,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.3,Premium,19,12
24743,Aston Martin,V8 Vantage,2008,Two Seaters,Automatic (S6),Rear-Wheel Drive,8,4.3,Premium,20,13
25380,Aston Martin,V8 Vantage,2009,Two Seaters,Automatic (S6),Rear-Wheel Drive,8,4.7,Premium,19,13
25381,Aston Martin,V8 Vantage,2009,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.7,Premium,19,12
29584,Aston Martin,V8 Vantage,2010,Two Seaters,Auto(AM6),Rear-Wheel Drive,8,4.7,Premium,20,14
29585,Aston Martin,V8 Vantage,2010,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.7,Premium,19,12
30922,Aston Martin,V8 Vantage,2011,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.7,Premium,19,13
30923,Aston Martin,V8 Vantage,2011,Two Seaters,Auto(AM6),Rear-Wheel Drive,8,4.7,Premium,20,14
31323,Aston Martin,V8 Vantage,2012,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.7,Premium,19,13
31556,Aston Martin,V8 Vantage,2012,Two Seaters,Auto(AM6),Rear-Wheel Drive,8,4.7,Premium,20,14
32171,Aston Martin,V8 Vantage,2012,Two Seaters,Auto(AM7),Rear-Wheel Drive,8,4.7,Premium,21,14
33384,Aston Martin,V8 Vantage,2013,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.7,Premium,19,13
33385,Aston Martin,V8 Vantage,2013,Two Seaters,Auto(AM7),Rear-Wheel Drive,8,4.7,Premium,21,14
34328,Aston Martin,V8 Vantage,2014,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.7,Premium,19,13
34329,Aston Martin,V8 Vantage,2014,Two Seaters,Auto(AM7),Rear-Wheel Drive,8,4.7,Premium,21,14
23950,Aston Martin,V8 Vantage ASM,2007,Two Seaters,Automatic (S6),Rear-Wheel Drive,8,4.3,Premium,20,13
34734,Aston Martin,V8 Vantage S,2011,Two Seaters,Auto(AM7),Rear-Wheel Drive,8,4.7,Premium,21,14
31324,Aston Martin,V8 Vantage S,2012,Two Seaters,Auto(AM7),Rear-Wheel Drive,8,4.7,Premium,21,14
33386,Aston Martin,V8 Vantage S,2013,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.7,Premium,19,13
33387,Aston Martin,V8 Vantage S,2013,Two Seaters,Auto(AM7),Rear-Wheel Drive,8,4.7,Premium,21,14
34330,Aston Martin,V8 Vantage S,2014,Two Seaters,Manual 6-spd,Rear-Wheel Drive,8,4.7,Premium,19,13
34331,Aston Martin,V8 Vantage S,2014,Two Seaters,Auto(AM7),Rear-Wheel Drive,8,4.7,Premium,21,14
17334,Aston Martin,Vanquish,2002,Two Seaters,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,11
18340,Aston Martin,Vanquish,2003,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,11
33449,Aston Martin,Vanquish,2014,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,19,13
31107,Aston Martin,Virage,2012,Minicompact Cars,Automatic (S6),Rear-Wheel Drive,12,5.9,Premium,18,13
7521,Aston Martin,Virage Saloon,1991,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Premium,14,10
7522,Aston Martin,Virage Saloon,1991,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,8,5.3,Premium,16,11
8622,Aston Martin,Virage Saloon,1992,Subcompact Cars,Automatic 3-spd,Rear-Wheel Drive,8,5.3,Premium,14,10
