Ticket ID,Issue Type,Issue Description,Case Owner,Case Owner Description,Street Address,City,State / Province,Zip / Postal Code,Neighborhood / District / Ward / etc.,Created Year Month,Ticket Created Date / Time,Ticket Last Updated Date / Time,Ticket Closed Date / Time,Ticket Status,X Coordinate,Y Coordinate,Latitude,Longitude,Location Geo. Coded,Method Received,Goal Days,Actual Completed Days
17-10359764,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,SW 257TH TER & SW 138TH CT,Miami_Dade_County,Florida,33032,District 9,20179,09/09/2017 11:51:45 AM,09/09/2017 12:08:03 PM,,LOCKED,849010.561,434557.378,25.527967,-80.415191,"SW 257TH TER &amp; SW 138TH CT
MIAMI, Florida 33032
(25.527967, -80.415191)",PHONE,2,
17-10359765,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,30245 SW 198TH AVE,Miami_Dade_County,Florida,33030,District 8,20179,09/09/2017 12:00:27 PM,09/09/2017 12:00:27 PM,,OPEN,817328.689,418955.69,25.485392,-80.511439,"30245 SW 198TH AVE
MIAMI, Florida 33030
(25.485392, -80.511439)",PHONE,10,
17-10359766,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,13983 SW 53RD ST,Miami_Dade_County,Florida,33175,District 10,20179,09/09/2017 12:20:27 PM,09/15/2017 02:00:38 PM,09/15/2017 02:00:38 PM,CLOSED,847446.39,502853.365,25.715894,-80.419026,"13983 SW 53RD ST
MIAMI, Florida 33175
(25.715894, -80.419026)",WEB,90,6
17-10359768,STRAY / DOG-AT-LARGE,,Animal_Services,Animal Services,2282 NW 152ND ST,,Florida,33054,District,20179,09/09/2017 12:43:44 PM,09/11/2017 04:52:25 PM,09/11/2017 04:52:25 PM,CLOSED,,,,,"2282 NW 152ND ST
MIAMI, Florida 33054
",PHONE,3,2
17-10359769,DEBRIS BLOCKING ROADWAY,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,SW 167TH AVE & SW 104TH ST,Miami_Dade_County,Florida,33196,District 11,20179,09/09/2017 12:54:05 PM,09/09/2017 01:08:06 PM,,LOCKED,832165.162,485851.378,25.669293,-80.465647,"SW 167TH AVE &amp; SW 104TH ST
MIAMI, Florida 33196
(25.669293, -80.465647)",PHONE,2,
17-10359770,DANGEROUS DOG INVESTIGATION,,Animal_Services,Animal Services,20453 NW 8TH AVE,City_of_Miami_Gardens,Florida,33169,District 1,20179,09/09/2017 12:54:53 PM,09/16/2017 03:19:48 PM,,OPEN,913945.874,592969.373,25.962873,-80.215427,"20453 NW 8TH AVE
MIAMI, Florida 33169
(25.962873, -80.215427)",PHONE,120,
17-10359771,DEBRIS BLOCKING ROADWAY,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,SW 84TH TER & SW 167TH AVE,Miami_Dade_County,Florida,33193,District 11,20179,09/09/2017 12:58:50 PM,09/09/2017 01:11:04 PM,,LOCKED,833305.337,492346.404,25.68715,-80.462105,"SW 84TH TER &amp; SW 167TH AVE
MIAMI, Florida 33193
(25.68715, -80.462105)",PHONE,2,
17-10359773,DEBRIS BLOCKING ROADWAY,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,SW 162ND AVE & SW 64TH ST,Miami_Dade_County,Florida,33193,District 11,20179,09/09/2017 01:01:09 PM,09/09/2017 01:18:05 PM,,LOCKED,835673,499144.216,25.705827,-80.454831,"SW 162ND AVE &amp; SW 64TH ST
MIAMI, Florida 33193
(25.705827, -80.454831)",PHONE,2,
17-10359774,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,3601 SW 139TH AVE,Miami_Dade_County,Florida,33175,District 11,20179,09/09/2017 01:01:25 PM,09/15/2017 01:59:51 PM,09/15/2017 01:59:51 PM,CLOSED,847217.252,509486.062,25.734145,-80.419633,"3601 SW 139TH AVE
MIAMI, Florida 33175
(25.734145, -80.419633)",WEB,90,6
17-10359776,"TRAFFIC SIGNAL HEAD MISSING, HANGING OR FALLING",,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,14301 NW 22ND AVE,City_of_Opa-Locka,Florida,33054,District 1,20179,09/09/2017 01:05:42 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,907393.249,571833.003,25.904831,-80.235744,"14301 NW 22ND AVE
MIAMI, Florida 33054
(25.904831, -80.235744)",PHONE,1,7
17-10359777,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,18400 SW 125TH AVE,Miami_Dade_County,Florida,33177,District 9,20179,09/09/2017 01:09:24 PM,09/16/2017 03:58:05 PM,09/16/2017 03:57:34 PM,CLOSED,855519.435,459723.858,25.59713,-80.395106,"18400 SW 125TH AVE
MIAMI, Florida 33177
(25.59713, -80.395106)",PHONE,90,7
17-10359778,"TRAFFIC SIGNAL HEAD MISSING, HANGING OR FALLING",,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,2216 ALI BABA AVE,City_of_Opa-Locka,Florida,33054,District 1,20179,09/09/2017 01:11:31 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,907122.034,573167.162,25.908506,-80.236545,"2216 ALI BABA AVE
MIAMI, Florida 33054
(25.908506, -80.236545)",PHONE,1,7
17-10359779,STRAY DOG PICK UP - MD,,Animal_Services,Animal Services,12145 SW 188TH ST,Miami_Dade_County,Florida,33177,District 9,20179,09/09/2017 01:45:52 PM,09/12/2017 05:06:05 PM,09/12/2017 05:06:05 PM,CLOSED,857623.938,458324.472,25.593253,-80.38874,"12145 SW 188TH ST
MIAMI, Florida 33177
(25.593253, -80.38874)",PHONE,2,3
17-10359780,STRAY DOG PICK UP - MD,,Animal_Services,Animal Services,13344 SW 59TH TER,Miami_Dade_County,Florida,33183,District 10,20179,09/09/2017 01:49:14 PM,09/09/2017 05:09:14 PM,09/09/2017 05:09:14 PM,CLOSED,850415.831,501741.194,25.712798,-80.410022,"13344 SW 59TH TER
MIAMI, Florida 33183
(25.712798, -80.410022)",PHONE,2,0
17-10359781,DRAIN CLOGGED / CLEANING,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,SW 114TH TER & SW 147TH AVE,Miami_Dade_County,Florida,33186,District 11,20179,09/09/2017 01:49:15 PM,09/09/2017 02:01:05 PM,,LOCKED,843201.436,482763.437,25.66067,-80.432181,"SW 114TH TER &amp; SW 147TH AVE
MIAMI, Florida 33186
(25.66067, -80.432181)",PHONE,40,
17-10359782,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,18000 SW 104TH AVE,Miami_Dade_County,Florida,33157,District 9,20179,09/09/2017 01:50:08 PM,09/09/2017 01:50:38 PM,,OPEN,866752.747,461494.721,25.601857,-80.360996,"18000 SW 104TH AVE
MIAMI, Florida 33157
(25.601857, -80.360996)",PHONE,10,
17-10359783,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,15201 SW 157TH AVE,Miami_Dade_County,Florida,33187,District 9,20179,09/09/2017 01:50:19 PM,09/09/2017 01:51:41 PM,,OPEN,838406.913,469852.228,25.625202,-80.4469,"15201 SW 157TH AVE
MIAMI, Florida 33187
(25.625202, -80.4469)",PHONE,10,
17-10359784,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,14869 SW 29TH TER,Miami_Dade_County,Florida,33185,District 11,20179,09/09/2017 02:02:44 PM,09/15/2017 01:59:16 PM,09/15/2017 01:59:16 PM,CLOSED,842087.434,511614.778,25.740063,-80.435188,"14869 SW 29TH TER
MIAMI, Florida 33185
(25.740063, -80.435188)",PHONE,90,6
17-10359785,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,8200 NW 30TH AVE,Miami_Dade_County,Florida,33147,District 2,20179,09/09/2017 02:02:49 PM,09/09/2017 02:02:49 PM,,OPEN,904093.749,551556.061,25.849098,-80.246135,"8200 NW 30TH AVE
MIAMI, Florida 33147
(25.849098, -80.246135)",PHONE,90,
17-10359786,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,2450 NW 59TH ST,Miami_Dade_County,Florida,33142,District 3,20179,09/09/2017 02:06:56 PM,09/09/2017 02:06:56 PM,,OPEN,906803.812,544026.123,25.828339,-80.238028,"2450 NW 59TH ST
MIAMI, Florida 33142
(25.828339, -80.238028)",PHONE,90,
17-10359791,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,16160 SW 146TH CT,Miami_Dade_County,Florida,33177,District 9,20179,09/09/2017 02:41:55 PM,09/16/2017 04:39:27 PM,09/16/2017 04:39:27 PM,CLOSED,844018.627,466776.627,25.616675,-80.429909,"16160 SW 146TH CT
MIAMI, Florida 33177
(25.616675, -80.429909)",WEB,90,7
17-10359792,ILLEGAL DUMPING SIGN REQUEST,,Waste_Management,Waste_Management,8050 NW 15TH AVE,Miami_Dade_County,Florida,33147,District 2,20179,09/09/2017 02:46:29 PM,09/09/2017 02:46:29 PM,,OPEN,911513.374,551264.5,25.848177,-80.223581,"8050 NW 15TH AVE
MIAMI, Florida 33147
(25.848177, -80.223581)",PHONE,20,
17-10359796,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,20030 NW 66TH PL,Miami_Dade_County,Florida,33015,District 1,20179,09/09/2017 02:56:23 PM,09/09/2017 02:56:23 PM,,OPEN,883061.186,589221.624,25.953041,-80.309481,"20030 NW 66TH PL
MIAMI, Florida 33015
(25.953041, -80.309481)",PHONE,10,
17-10359797,STRAY / DOG-AT-LARGE,,Animal_Services,Animal Services,11282 SW 5TH TER,City_of_Sweetwater,Florida,33174,District 12,20179,09/09/2017 03:01:44 PM,09/11/2017 04:52:56 PM,09/11/2017 04:52:56 PM,CLOSED,860801.481,520211.448,25.763484,-80.378216,"11282 SW 5TH TER
MIAMI, Florida 33174
(25.763484, -80.378216)",PHONE,3,2
17-10359798,DEBRIS BLOCKING ROADWAY,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,NW 194TH ST & NW 61ST AVE,Miami_Dade_County,Florida,33015,District 1,20179,09/09/2017 03:04:41 PM,09/09/2017 03:18:07 PM,,LOCKED,886309.062,587711.124,25.948838,-80.299622,"NW 194TH ST &amp; NW 61ST AVE
MIAMI, Florida 33015
(25.948838, -80.299622)",PHONE,2,
17-10359799,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,20020 NW 63RD AVE,Miami_Dade_County,Florida,33015,District 1,20179,09/09/2017 03:07:14 PM,09/09/2017 03:07:14 PM,,OPEN,884424.999,589566.186,25.95397,-80.305325,"20020 NW 63RD AVE
MIAMI, Florida 33015
(25.95397, -80.305325)",PHONE,10,
17-10359800,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,4050 SW 102ND AVE,Miami_Dade_County,Florida,33165,District 10,20179,09/09/2017 03:10:18 PM,09/14/2017 05:52:06 PM,,OPEN,866863.937,508459.342,25.73107,-80.359969,"4050 SW 102ND AVE
MIAMI, Florida 33165
(25.73107, -80.359969)",PHONE,10,
17-10359801,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,19762 NW 60TH CT,Miami_Dade_County,Florida,33015,District 1,20179,09/09/2017 03:10:55 PM,09/09/2017 03:10:55 PM,,OPEN,885967.372,588865.247,25.952019,-80.300643,"19762 NW 60TH CT
MIAMI, Florida 33015
(25.952019, -80.300643)",PHONE,30,
17-10359805,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,13940 LEANING PINE DR,City_of_Miami_Lakes,Florida,33014,District 13,20179,09/09/2017 03:31:50 PM,09/11/2017 06:28:46 PM,09/11/2017 06:28:46 PM,CLOSED,880326.248,570075.249,25.900405,-80.318107,"13940 LEANING PINE DR
MIAMI, Florida 33014
(25.900405, -80.318107)",PHONE,14,2
17-10359808,STRAY / DOG-AT-LARGE,,Animal_Services,Animal Services,5445 SW 116TH AVE,Miami_Dade_County,Florida,33165,District 10,20179,09/09/2017 03:38:43 PM,09/11/2017 01:19:53 PM,09/11/2017 01:19:26 PM,CLOSED,859802.374,503004.468,25.716155,-80.381497,"5445 SW 116TH AVE
MIAMI, Florida 33165
(25.716155, -80.381497)",PHONE,3,2
17-10359809,ILLEGAL DUMPING / LITTER,,COM_Code_Enforcement,COM_Code_Enforcement,2261 NW 7TH ST,City_of_Miami,Florida,33125,District 5,20179,09/09/2017 03:39:12 PM,09/13/2017 09:30:57 AM,09/13/2017 09:30:57 AM,CLOSED,908788.98,526422.779,25.779877,-80.232305,"2261 NW 7TH ST
MIAMI, Florida 33125
(25.779877, -80.232305)",PHONE,7,4
17-10359810,TREE REMOVAL (RAAM),,RAAM-27-93,RAAM-27-93,14361 SW 49TH ST,Miami_Dade_County,Florida,33175,District 10,20179,09/09/2017 03:51:58 PM,09/09/2017 03:51:58 PM,,OPEN,844856.172,504302.792,25.719913,-80.426874,"14361 SW 49TH ST
MIAMI, Florida 33175
(25.719913, -80.426874)",PHONE,30,
17-10359811,DRAIN CLOGGED / CLEANING,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,10364 SW 212TH ST,Miami_Dade_County,Florida,33189,District 9,20179,09/09/2017 03:55:59 PM,09/09/2017 04:07:07 PM,,LOCKED,867342.244,449471.308,25.568769,-80.359384,"10364 SW 212TH ST
MIAMI, Florida 33189
(25.568769, -80.359384)",PHONE,40,
17-10359812,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,3010 NW 49TH ST,Miami_Dade_County,Florida,33142,District 3,20179,09/09/2017 03:56:42 PM,09/09/2017 04:31:43 PM,09/09/2017 04:31:43 PM,CLOSED,904485.561,540665.499,25.81913,-80.245134,"3010 NW 49TH ST
MIAMI, Florida 33142
(25.81913, -80.245134)",PHONE,14,0
17-10359814,STRAY / DOG-AT-LARGE,,Animal_Services,Animal Services,3 NW 69TH ST,City_of_Miami,Florida,33150,District 3,20179,09/09/2017 04:23:29 PM,09/11/2017 04:53:21 PM,09/11/2017 04:53:21 PM,CLOSED,920370.449,547813.223,25.838535,-80.196716,"3 NW 69TH ST
MIAMI, Florida 33150
(25.838535, -80.196716)",PHONE,3,2
17-10359815,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,13344 SW 59TH TER,Miami_Dade_County,Florida,33183,District 10,20179,09/09/2017 04:27:03 PM,09/09/2017 05:08:17 PM,09/09/2017 05:08:17 PM,CLOSED,850415.831,501741.194,25.712798,-80.410022,"13344 SW 59TH TER
MIAMI, Florida 33183
(25.712798, -80.410022)",PHONE,14,0
17-10359816,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,980 ne 133 st,,Florida,33161,District,20179,09/09/2017 04:28:40 PM,09/09/2017 04:28:40 PM,,OPEN,,,,,"980 ne 133 st
MIAMI, Florida 33161
",PHONE,10,
17-10359817,STRAY / DOG-AT-LARGE,,Animal_Services,Animal Services,10700 MILLER DR,Miami_Dade_County,Florida,33165,District 10,20179,09/09/2017 04:37:28 PM,09/11/2017 04:53:51 PM,09/11/2017 04:53:51 PM,CLOSED,864579.148,502756.357,25.71541,-80.366993,"10700 MILLER DR
MIAMI, Florida 33165
(25.71541, -80.366993)",PHONE,3,2
17-10359818,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,9903 SW 35TH TER,Miami_Dade_County,Florida,33165,District 10,20179,09/09/2017 04:38:35 PM,09/09/2017 04:38:35 PM,,OPEN,868215.991,510504.475,25.736679,-80.355832,"9903 SW 35TH TER
MIAMI, Florida 33165
(25.736679, -80.355832)",PHONE,10,
17-10359819,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,5225 SW 128TH AVE,Miami_Dade_County,Florida,33175,District 10,20179,09/09/2017 04:46:42 PM,09/13/2017 01:22:44 PM,,OPEN,853403.25,503433,25.717415,-80.400926,"5225 SW 128TH AVE
MIAMI, Florida 33175
(25.717415, -80.400926)",PHONE,10,
17-10359820,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,1245 NE 163RD ST,Miami_Dade_County,Florida,33162,District 4,20179,09/09/2017 05:02:56 PM,09/14/2017 10:22:21 AM,09/14/2017 10:22:21 AM,CLOSED,927410.995,579470.949,25.92551,-80.174707,"1245 NE 163RD ST
MIAMI, Florida 33162
(25.92551, -80.174707)",PHONE,90,5
17-10359821,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,8722 SW 154TH AVE (APPROX),Miami_Dade_County,Florida,33193,District 11,20179,09/09/2017 05:15:18 PM,09/09/2017 05:15:18 PM,,OPEN,839887.676,491629.36,25.685102,-80.442127,"8722 SW 154TH AVE (APPROX)
MIAMI, Florida 33193
(25.685102, -80.442127)",PHONE,10,
17-10359823,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,2934 NW 48TH ST,Miami_Dade_County,Florida,33142,District 3,20179,09/09/2017 05:21:24 PM,09/09/2017 05:21:24 PM,,OPEN,905079.753,540207.298,25.81786,-80.243336,"2934 NW 48TH ST
MIAMI, Florida 33142
(25.81786, -80.243336)",PHONE,90,
17-10359825,"TRAFFIC SIGNAL HEAD MISSING, HANGING OR FALLING",,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,16201 SW 99TH ST,Miami_Dade_County,Florida,33196,District 11,20179,09/09/2017 05:30:22 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,834821.038,487515.802,25.673842,-80.457563,"16201 SW 99TH ST
MIAMI, Florida 33196
(25.673842, -80.457563)",PHONE,1,7
17-10359830,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,22635 SW 113TH CT,Miami_Dade_County,Florida,33170,District 9,20179,09/09/2017 05:42:48 PM,09/11/2017 09:50:39 AM,09/11/2017 09:50:39 AM,CLOSED,862429.312,445004.097,25.556542,-80.374351,"22635 SW 113TH CT
MIAMI, Florida 33170
(25.556542, -80.374351)",PHONE,14,2
17-10359834,ILLEGAL DUMPING / LITTER,,COM_Code_Enforcement,COM_Code_Enforcement,300 NW 42ND AVE,City_of_Miami,Florida,33126,District 6,20179,09/09/2017 05:57:32 PM,09/13/2017 05:29:00 PM,,LOCKED,898333.843,524821.936,25.775636,-80.264102,"300 NW 42ND AVE
MIAMI, Florida 33126
(25.775636, -80.264102)",WEB,7,
17-10359836,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,9601 FONTAINEBLEAU BLVD,Miami_Dade_County,Florida,33172,District 10,20179,09/09/2017 06:10:08 PM,09/09/2017 06:10:08 PM,,OPEN,869709.034,525243.062,25.777209,-80.351076,"9601 FONTAINEBLEAU BLVD
MIAMI, Florida 33172
(25.777209, -80.351076)",PHONE,10,
17-10359837,STRAY / DOG-AT-LARGE,,Animal_Services,Animal Services,9134 SW 215TH TER,Town_of_Cutler_Bay,Florida,33189,District 8,20179,09/09/2017 06:14:57 PM,09/11/2017 04:54:27 PM,09/11/2017 04:54:27 PM,CLOSED,873562.757,448145.924,25.565038,-80.340534,"9134 SW 215TH TER
MIAMI, Florida 33189
(25.565038, -80.340534)",WEB,3,2
17-10359838,TETHERED DOG,,Animal_Services,Animal Services,12145 SW 188TH ST,Miami_Dade_County,Florida,33177,District 9,20179,09/09/2017 06:16:57 PM,09/12/2017 05:07:56 PM,09/12/2017 05:07:56 PM,DUP,857623.938,458324.472,25.593253,-80.38874,"12145 SW 188TH ST
MIAMI, Florida 33177
(25.593253, -80.38874)",PHONE,14,3
17-10359839,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,18960 SW 113TH CT,Miami_Dade_County,Florida,33157,District 9,20179,09/09/2017 06:32:59 PM,09/09/2017 06:32:59 PM,,OPEN,861921.123,457479.782,25.590874,-80.375714,"18960 SW 113TH CT
MIAMI, Florida 33157
(25.590874, -80.375714)",PHONE,10,
17-10359840,TETHERED DOG,,Animal_Services,Animal Services,3542 SW 26TH ST,City_of_Miami,Florida,33133,District 7,20179,09/09/2017 06:39:29 PM,09/12/2017 03:06:36 PM,09/12/2017 03:06:36 PM,CLOSED,902656.866,512933.343,25.742861,-80.251172,"3542 SW 26TH ST
MIAMI, Florida 33133
(25.742861, -80.251172)",PHONE,14,3
17-10359841,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,17220 NW 27TH AVE,City_of_Miami_Gardens,Florida,33056,District 1,20179,09/09/2017 06:51:59 PM,09/11/2017 01:52:40 PM,09/11/2017 01:52:40 PM,CLOSED,904198.749,581447.811,25.931333,-80.245293,"17220 NW 27TH AVE
MIAMI, Florida 33056
(25.931333, -80.245293)",WEB,14,2
17-10359842,TETHERED DOG,,Animal_Services,Animal Services,14701 SW 136TH PL,Miami_Dade_County,Florida,33186,District 9,20179,09/09/2017 07:07:03 PM,09/12/2017 10:35:27 AM,09/11/2017 01:22:32 PM,CLOSED,849178.331,471837.979,25.630539,-80.414183,"14701 SW 136TH PL
MIAMI, Florida 33186
(25.630539, -80.414183)",PHONE,14,2
17-10359843,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,12145 SW 188TH ST,Miami_Dade_County,Florida,33177,District 9,20179,09/09/2017 07:09:29 PM,09/11/2017 12:09:54 PM,09/11/2017 12:09:54 PM,CLOSED,857623.938,458324.472,25.593253,-80.38874,"12145 SW 188TH ST
MIAMI, Florida 33177
(25.593253, -80.38874)",PHONE,14,2
17-10359844,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,3205 NW 6TH ST,City_of_Miami,Florida,33125,District 5,20179,09/09/2017 07:12:53 PM,09/11/2017 10:49:18 AM,09/11/2017 10:49:18 AM,CLOSED,903756.312,525865.049,25.778422,-80.247608,"3205 NW 6TH ST
MIAMI, Florida 33125
(25.778422, -80.247608)",PHONE,14,2
17-10359846,ILLEGAL DUMPING / LITTER,,COM_Code_Enforcement,COM_Code_Enforcement,3187 ROYAL RD,City_of_Miami,Florida,33133,District 7,20179,09/09/2017 07:30:18 PM,09/09/2017 07:32:08 PM,,OPEN,904889.053,505492.811,25.722356,-80.24452,"3187 ROYAL RD
MIAMI, Florida 33133
(25.722356, -80.24452)",WEB,7,
17-10359847,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,13344 SW 59TH TER,Miami_Dade_County,Florida,33183,District 10,20179,09/09/2017 07:34:30 PM,09/11/2017 01:10:05 PM,09/11/2017 01:10:05 PM,CLOSED,850415.831,501741.194,25.712798,-80.410022,"13344 SW 59TH TER
MIAMI, Florida 33183
(25.712798, -80.410022)",IPHONE,14,2
17-10359848,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,1590 W 53RD ST,City_of_Hialeah,Florida,33012,District 12,20179,09/09/2017 07:36:02 PM,09/11/2017 06:47:39 PM,09/11/2017 06:47:39 PM,CLOSED,881487.748,559002.311,25.869925,-80.31475,"1590 W 53RD ST
MIAMI, Florida 33012
(25.869925, -80.31475)",PHONE,14,2
17-10359849,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,5445 SW 116TH AVE,Miami_Dade_County,Florida,33165,District 10,20179,09/09/2017 07:43:41 PM,09/11/2017 01:26:54 PM,09/11/2017 01:26:54 PM,CLOSED,859802.374,503004.468,25.716155,-80.381497,"5445 SW 116TH AVE
MIAMI, Florida 33165
(25.716155, -80.381497)",ANDROID,14,2
17-10359851,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,15010 SW 168TH ST,Miami_Dade_County,Florida,33187,District 9,20179,09/09/2017 07:54:00 PM,09/09/2017 07:54:00 PM,,OPEN,841883.815,464584.096,25.610667,-80.436416,"15010 SW 168TH ST
MIAMI, Florida 33187
(25.610667, -80.436416)",PHONE,10,
17-10359852,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,10220 NW 27TH AVE,Miami_Dade_County,Florida,33147,District 2,20179,09/09/2017 07:54:35 PM,09/11/2017 12:50:48 PM,09/11/2017 12:50:48 PM,CLOSED,905041.311,558387.935,25.867879,-80.243134,"10220 NW 27TH AVE
MIAMI, Florida 33147
(25.867879, -80.243134)",PHONE,14,2
17-10359853,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,1898 NW 69TH ST,Miami_Dade_County,Florida,33147,District 3,20179,09/09/2017 07:58:06 PM,09/09/2017 07:58:06 PM,,OPEN,909752.436,547157.622,25.836907,-80.229008,"1898 NW 69TH ST
MIAMI, Florida 33147
(25.836907, -80.229008)",PHONE,10,
17-10359854,STREET LIGHT - ALL PROBLEMS,,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,576 NE 62ND ST,City_of_Miami,Florida,33137,District 3,20179,09/09/2017 08:33:09 PM,09/09/2017 08:48:13 PM,,LOCKED,924298.687,545878.874,25.833147,-80.18481,"576 NE 62ND ST
MIAMI, Florida 33137
(25.833147, -80.18481)",PHONE,3,
17-10359855,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,595 NW 100TH TER,Miami_Dade_County,Florida,33150,District 3,20179,09/09/2017 09:15:32 PM,09/09/2017 09:16:38 PM,,OPEN,916709.373,558235.062,25.867269,-80.207655,"595 NW 100TH TER
MIAMI, Florida 33150
(25.867269, -80.207655)",WEB,90,
17-10359856,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,18995 NW 62ND AVE,Miami_Dade_County,Florida,33015,District 1,20179,09/09/2017 09:23:01 PM,09/09/2017 09:23:01 PM,,OPEN,886473.999,586559.873,25.945669,-80.299139,"18995 NW 62ND AVE
MIAMI, Florida 33015
(25.945669, -80.299139)",PHONE,10,
17-10359857,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,SW 142ND AVE & SW 78TH ST,Miami_Dade_County,Florida,33183,District 10,20179,09/09/2017 09:33:09 PM,09/09/2017 09:33:09 PM,,OPEN,845621.121,494914.966,25.694074,-80.424675,"SW 142ND AVE &amp; SW 78TH ST
MIAMI, Florida 33183
(25.694074, -80.424675)",PHONE,10,
17-10359858,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,1270 NE 112TH ST,Miami_Dade_County,Florida,33161,District 3,20179,09/09/2017 10:01:43 PM,09/09/2017 10:01:43 PM,,OPEN,928244.747,562516.81,25.878853,-80.172496,"1270 NE 112TH ST
MIAMI, Florida 33161
(25.878853, -80.172496)",PHONE,10,
17-10359860,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,SW 121ST ST & SW 99TH AVE,Miami_Dade_County,Florida,33176,District 8,20179,09/09/2017 10:16:36 PM,09/09/2017 10:17:08 PM,,OPEN,868812.624,481645.469,25.657271,-80.354448,"SW 121ST ST &amp; SW 99TH AVE
MIAMI, Florida 33176
(25.657271, -80.354448)",PHONE,10,
